	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
856	P53919	O14360	Yes	No	PTHR31633	PTHR31633
857	P40962	Q9Y7X9	Yes	No		PTHR12805
858	P33442	O94438	Yes	Yes	PTHR11830	PTHR11830
859	Q12229	O74498	Yes	No	PTHR23322	PTHR23322
860	P32849	P36607	Yes	Yes	PTHR45626	PTHR45626
861	P06773	O43012	Yes	No	PTHR11086	PTHR11086
862	P32660	Q09891	Yes	Yes	PTHR24092	PTHR24092
863	P32660	O36028	Yes	Yes	PTHR24092	PTHR24092
864	P38630	O60182	Yes	Yes	PTHR23389	PTHR23389
865	P42900	Q9UT03	Yes	No		
866	Q03654	P39964	Yes	No	PTHR45885	PTHR45885
867	P22135	Q9UT16	Yes	Yes	PTHR21013	PTHR21013
868	P87108	Q9UTE9	Yes	Yes	PTHR11038	PTHR11038
869	Q02931	O13878	Yes	No	PTHR44215	PTHR44215
870	P36159	Q10155	Yes	Yes	PTHR12553	PTHR12553
871	P08465	O60062	Yes	Yes	PTHR32268	PTHR32268
872	P33299	O42931	Yes	Yes	PTHR23073	PTHR23073
873	P06787	P05933	Yes	Yes	PTHR23050	PTHR23050
874	P38991	O59790	Yes	Yes	PTHR24350	PTHR24350
875	Q12343	Q9Y821	Yes	No	PTHR13208	PTHR13208
876	P32769	O74774	Yes	No	PTHR23115	PTHR23115
877	P22516	O14147	Yes	Yes	PTHR11472	PTHR11472
878	Q07533	O14302	Yes	No	PTHR46333	PTHR46333
879	Q12749	P53692	Yes	Yes	PTHR19306	PTHR19306
880	P38705	Q9UTB2	Yes	Yes	PTHR11778	PTHR11778
881	P32589	O59838	Yes	Yes	PTHR45639	PTHR45639
882	Q12463	O94636	Yes	Yes	PTHR13370	PTHR13370
883	Q06698	O94536	Yes	Yes	PTHR18934	PTHR18934
884	Q04372	Q9Y7T1	Yes	Yes	PTHR10933	PTHR10933
885	P10363	O14215	Yes	Yes	PTHR10536	PTHR10536
886	P32915	P79088	Yes	Yes	PTHR10906	PTHR10906
887	Q12502	Q10347	Yes	No	PTHR11188	PTHR11188
888	P47075	P78810	Yes	Yes	PTHR46140	PTHR46140
889	P09368	O74524	Yes	No	PTHR13914	PTHR13914
890	P07245	Q8WZJ7	Yes	Yes	PTHR48099	PTHR48099
891	P07245	O43007	Yes	Yes	PTHR48099	PTHR48099
892	Q12344	Q10496	Yes	No	PTHR22957	PTHR22957
893	P29496	P41389	Yes	Yes	PTHR11630	PTHR11630
894	P48236	O94673	Yes	No	PTHR31201	PTHR31201
895	P14736	Q10445	Yes	No	PTHR12135	PTHR12135
896	Q04636	O94529	Yes	Yes	PTHR45849	PTHR45849
897	P05317	O74864	Yes	Yes	PTHR45699	PTHR45699
898	Q6Q546	O94650	Yes	Yes	PTHR13042	PTHR13042
899	P26784	O42848	Yes	Yes	PTHR11545	PTHR11545
900	Q12672	Q9UUC1	Yes	No	PTHR20981	PTHR20981
901	P43616	Q9P6I2	Yes	Yes	PTHR43270	PTHR43270
902	P18562	O13867	Yes	Yes		
903	P25374	O74351	Yes	Yes	PTHR11601	PTHR11601
904	P08019	O60087	Yes	Yes	PTHR31616	PTHR31616
905	P54964	O94626	Yes	Yes	PTHR11046	PTHR11046
906	P29704	P36596	Yes	Yes	PTHR11626	PTHR11626
907	Q12389	Q09719	Yes	Yes	PTHR24031	PTHR24031
908	P20095	Q10752	Yes	No	PTHR18934	PTHR18934
909	P53120	Q10495	Yes	No	PTHR47804	PTHR47804
910	Q06541	Q9HDX5	Yes	Yes	PTHR14467	PTHR14467
911	P25566	Q9Y7K1	Yes	Yes	PTHR46081	PTHR46081
912	P38708	O60155	Yes	Yes	PTHR43382	PTHR43382
913	Q06679	O60161	Yes	Yes	PTHR44163	PTHR44163
914	P38961	Q10257	Yes	No	PTHR12787	PTHR12787
915	P38795	O74940	Yes	Yes	PTHR23090	PTHR23090
916	P04911	P04909	Yes	No	PTHR23430	PTHR23430
917	P06197	Q10153	Yes	Yes	PTHR15362	PTHR15362
918	P53743	O74362	Yes	No	PTHR12311	PTHR12311
919	P40013	Q10113	Yes	Yes	PTHR10623	PTHR10623
920	P07286	P42881	Yes	Yes	PTHR10571	PTHR10571
921	P38064	Q9Y822	Yes	No	PTHR12220	PTHR12220
922	P39682	O74970	Yes	No	PTHR17204	PTHR17204
923	P38812	Q9Y7U3	Yes	Yes	PTHR19288	PTHR19288
924	P53090	O14192	Yes	Yes	PTHR42790	PTHR42790
925	P48164	Q10101	Yes	Yes	PTHR11278	PTHR11278
926	P18962	O14073	Yes	Yes	PTHR11731	PTHR11731
927	P53107	O94589	Yes	No	PTHR31010	PTHR31010
928	Q03677	O94286	Yes	Yes	PTHR23418	PTHR23418
929	Q12108	O94644	Yes	No	PTHR23354	PTHR23354
930	P38174	O60085	Yes	Yes	PTHR45777	PTHR45777
931	P25618	Q9HDZ2	Yes	Yes	PTHR14859	PTHR14859
932	P00724	O59852	Yes	Yes	PTHR42800	PTHR42800
933	P38152	O13844	Yes	Yes	PTHR45788	PTHR45788
934	P33204	Q92352	Yes	Yes	PTHR22629	PTHR22629
935	P53849	P36627	Yes	Yes	PTHR23002	PTHR23002
936	P0CX32	O59865	Yes	Yes	PTHR10496	PTHR10496
937	P32656	P87305	Yes	Yes	PTHR12192	PTHR12192
938	P40994	Q9Y7Z2	Yes	No	PTHR11711	PTHR11711
939	P38797	Q09189	Yes	Yes	PTHR12320	PTHR12320
940	P54780	Q9US22	Yes	No	PTHR11847	PTHR11847
941	Q05946	Q9USN3	Yes	Yes	PTHR19854	PTHR19854
942	P40035	Q9P7V8	Yes	Yes	PTHR45671	PTHR45671
943	P20049	O60078	Yes	Yes	PTHR21363	PTHR21363
944	P46959	O14307	Yes	Yes	PTHR12133	PTHR12133
945	Q04739	P78789	Yes	No	PTHR10343	PTHR10343
946	Q04067	P78795	Yes	Yes	PTHR10352	PTHR10352
947	P38758	Q10058	Yes	Yes	PTHR13847	PTHR13847
948	Q12270	O74926	Yes	No	PTHR43066	PTHR43066
949	P53314	O14080	Yes	No	PTHR28141	PTHR28141
950	P35180	O14225	Yes	No	PTHR12430	PTHR12430
951	Q04601	O42839	Yes	No	PTHR13260	PTHR13260
952	P32325	O59836	Yes	No	PTHR15375	PTHR15375
953	P38291	O94251	Yes	No	PTHR28256	PTHR15314
954	P40335	Q10243	Yes	Yes	PTHR12233	PTHR12233
955	Q06385	O14205	Yes	Yes	PTHR12704	PTHR12704
956	Q08967	Q09917	Yes	No	PTHR31145	PTHR31145
957	Q06991	O13729	Yes	No	PTHR28019	PTHR28019
958	P04046	P41390	Yes	Yes	PTHR11907	PTHR11907
959	P41816	Q09670	Yes	No	PTHR22893	PTHR22893
960	Q01574	P78773	Yes	Yes	PTHR24095	PTHR24095
961	P16661	O13933	Yes	Yes	PTHR13036	PTHR13036
962	P41543	Q10176	Yes	Yes	PTHR21049	PTHR21049
963	P23594	P23636	Yes	Yes	PTHR45619	PTHR45619
964	P40957	P87169	Yes	No	PTHR23168	PTHR23168
965	P04147	P31209	Yes	Yes	PTHR24012	PTHR24012
966	P38886	O94444	Yes	Yes	PTHR10223	
967	P21264	P15567	Yes	Yes	PTHR11609	PTHR11609
968	P53044	O42915	Yes	Yes	PTHR12555	PTHR12555
969	Q12146	Q9UTC3	Yes	Yes	PTHR22768	PTHR22768
970	P39931	O74903	Yes	No	PTHR19237	PTHR19237
971	P33754	Q9UUA4	Yes	Yes	PTHR28229	PTHR28229
972	P40518	Q10316	Yes	Yes	PTHR12644	PTHR12644
973	P32642	O74790	Yes	No	PTHR10293	PTHR10293
974	P29453	O13672	Yes	No	PTHR23105	PTHR23105
975	P32352	P87113	Yes	Yes	PTHR10868	PTHR10868
976	P39015	O42914	Yes	No	PTHR12299	PTHR12299
977	P39515	P87130	Yes	Yes	PTHR10485	PTHR10485
978	Q06337	O59773	Yes	No	PTHR46459	PTHR46459
979	P23585	O74969	Yes	No	PTHR48022	PTHR48022
980	P25039	Q9USZ1	Yes	Yes	PTHR43636	PTHR43636
981	P40892	Q09707	Yes	Yes	PTHR43017	PTHR23416
982	P0C2H8	Q9URX6	Yes	No	PTHR10956	PTHR10956
983	P53866	O74363	Yes	No	PTHR14195	PTHR14195
984	Q03829	Q76PC3	Yes	Yes	PTHR45667	PTHR45667
985	P32349	Q9C106	Yes	Yes	PTHR12949	PTHR12949
986	P53881	O74464	Yes	No	PTHR13501	PTHR13501
987	Q12186	O74555	Yes	No	PTHR11208	PTHR11208
988	P38888	O94726	Yes	No	PTHR45679	PTHR45679
989	P38859	Q9URU2	Yes	No	PTHR10887	PTHR10887
990	P40544	Q9UT11	Yes	No	PTHR16950	PTHR16950
991	P39538	O60079	Yes	No	PTHR21646	PTHR21646
992	P50947	O74736	Yes	Yes	PTHR10333	PTHR10333
993	P40069	O60100	Yes	Yes	PTHR10527	PTHR10527
994	Q3E7C1	Q9HDW3	Yes	Yes	PTHR28580	PTHR28580
995	P24384	O42643	Yes	Yes	PTHR18934	PTHR18934
996	P53204	Q9UT53	Yes	No	PTHR12039	PTHR12039
997	P39077	O74341	Yes	Yes	PTHR11353	PTHR11353
998	P32910	O94553	Yes	Yes	PTHR12780	PTHR12780
999	P31688	P78875	Yes	Yes	PTHR10788	PTHR10788
1000	P27636	P41892	Yes	No	PTHR24361	PTHR24361
1001	P46970	O59809	Yes	Yes	PTHR10997	PTHR10997
1002	P29509	Q92375	Yes	Yes	PTHR48105	PTHR48105
1003	P0CX34	P0CT62	Yes	Yes	PTHR12650	PTHR12650
1004	P30656	P30655	Yes	Yes	PTHR11599	PTHR11599
1005	P12612	O94501	Yes	Yes	PTHR11353	PTHR11353
1006	P43535	O59672	Yes	Yes	PTHR19211	PTHR19211
1007	Q12342	O74771	Yes	No	PTHR13357	PTHR13357
1008	P16387	Q10489	Yes	Yes	PTHR11516	PTHR11516
1009	P40345	O94680	Yes	Yes	PTHR11440	PTHR11440
1010	Q02866	O94388	Yes	No	PTHR23101	PTHR23101
1011	P28778	Q9UT82	Yes	No	PTHR21011	PTHR21011
1012	P38081	O74799	Yes	Yes	PTHR31297	PTHR31297
1013	P38745	O13989	Yes	No	PTHR21229	PTHR21229
1014	Q12069	Q09709	Yes	Yes	PTHR21600	PTHR21600
1015	P00830	P22068	Yes	Yes	PTHR15184	PTHR15184
1016	P40469	Q9UTR1	Yes	Yes	PTHR12891	PTHR12891
1017	P40090	O94459	Yes	No		PTHR21394
1018	P39533	Q9P7D4	Yes	Yes	PTHR43160	PTHR43160
1019	P39533	O13966	Yes	Yes	PTHR43160	PTHR43160
1020	Q12380	O74971	Yes	Yes	PTHR13040	PTHR13040
1021	P23255	P87121	Yes	Yes	PTHR15137	PTHR15137
1022	P53915	Q9C0W1	Yes	Yes	PTHR10285	PTHR10285
1023	P23561	P28829	Yes	Yes	PTHR11584	PTHR11584
1024	P0CS90	P22774	Yes	Yes	PTHR19375	PTHR19375
1025	Q3E754	P05764	Yes	No	PTHR10442	PTHR10442
1026	P06782	O74536	Yes	Yes	PTHR24343	PTHR24343
1027	P34241	O74415	Yes	No	PTHR13500	PTHR13500
1028	P39685	O94385	Yes	Yes	PTHR28206	PTHR28206
1029	P43636	Q96WW6	Yes	Yes	PTHR45918	PTHR45918
1030	Q04311	O74977	Yes	Yes	PTHR16036	PTHR16036
1031	P32469	O74898	Yes	Yes	PTHR10882	PTHR10882
1032	P38772	O74906	Yes	No	PTHR13483	PTHR13483
1033	P53096	O13298	Yes	Yes	PTHR48252	PTHR48252
1034	P40555	O94393	Yes	Yes	PTHR12651	PTHR12651
1035	P36077	Q9URV9	Yes	Yes	PTHR21348	PTHR21348
1036	P47140	Q9UT84	Yes	No	PTHR23248	PTHR23248
1037	Q03337	Q9P7N9	Yes	No	PTHR20902	PTHR20902
1038	P40157	Q1MTR3	Yes	Yes	PTHR31913	PTHR31913
1039	P53550	O13828	Yes	No	PTHR23114	PTHR23114
1040	Q12004	O74366	Yes	Yes	PTHR12831	PTHR12831
1041	P23638	Q09682	Yes	Yes	PTHR11599	PTHR11599
1042	P35181	Q9P7N2	Yes	Yes	PTHR11753	PTHR11753
1043	P43558	O13974	Yes	Yes	PTHR13312	PTHR13312
1044	Q08622	Q09700	Yes	No	PTHR46434	PTHR46434
1045	P52910	P78773	Yes	Yes	PTHR24095	PTHR24095
1046	P53930	Q10319	Yes	Yes	PTHR23195	PTHR23195
1047	Q12434	O14224	Yes	Yes	PTHR10980	PTHR10980
1048	P26637	Q10490	Yes	Yes	PTHR45794	PTHR45794
1049	P38636	O74735	Yes	Yes	PTHR46365	PTHR46365
1050	P40506	Q9USK7	Yes	Yes	PTHR12290	PTHR12290
1051	P43549	Q9P7T9	Yes	Yes	PTHR43829	PTHR43829
1052	P38637	P38937	Yes	No	PTHR28032	PTHR28032
1053	P38238	O36015	Yes	Yes	PTHR10920	PTHR10920
1054	P25045	O59682	Yes	Yes	PTHR13693	PTHR13693
1055	P38301	Q10320	Yes	Yes	PTHR12608	PTHR12608
1056	P80210	Q02787	Yes	Yes	PTHR11846	PTHR11846
1057	Q12277	O60124	Yes	No	PTHR11097	PTHR11097
1058	P50942	O43001	Yes	Yes	PTHR11200	PTHR11200
1059	Q04119	Q9C1W8	Yes	No	PTHR10340	PTHR10340
1060	Q12449	Q9P782	Yes	Yes	PTHR13009	PTHR13009
1061	P39985	O60094	Yes	No	PTHR13213	PTHR13213
1062	Q12178	O59834	Yes	No	PTHR11079	PTHR11079
1063	P53848	Q4LB35	Yes	Yes	PTHR20941	PTHR20941
1064	P20434	Q09191	Yes	Yes	PTHR10535	PTHR10535
1065	P25631	Q9UU77	Yes	No	PTHR24180	PTHR24134
1066	P32495	Q9P7H0	Yes	Yes	PTHR23105	PTHR23105
1067	P38803	O94718	Yes	No	PTHR16056	PTHR16056
1068	Q06224	O13794	Yes	Yes	PTHR11203	PTHR11203
1069	P15873	Q03392	Yes	Yes	PTHR11352	PTHR11352
1070	P38996	Q10145	Yes	No	PTHR13968	PTHR13968
1071	P39938	Q9UTG4	Yes	No	PTHR12538	PTHR12538
1072	Q12071	O14093	Yes	No	PTHR12965	PTHR12965
1073	P08067	Q09154	Yes	Yes	PTHR10134	PTHR10134
1074	P28241	Q9USP8	Yes	Yes	PTHR11835	PTHR11835
1075	P25576	Q9P7T7	Yes	Yes	PTHR31285	PTHR31285
1076	P38929	Q9HDW7	Yes	Yes	PTHR24093	PTHR24093
1077	Q12487	O60118	Yes	Yes	PTHR11545	PTHR11545
1078	P38720	P78812	Yes	Yes	PTHR11811	PTHR11811
1079	P53896	C6Y4B3	Yes	No	PTHR28022	PTHR28022
1080	P40545	Q10184	Yes	Yes	PTHR43090	PTHR43090
1081	P36047	P22194	Yes	Yes	PTHR45973	PTHR15454
1082	P38179	Q9Y7I4	Yes	Yes	PTHR12646	PTHR12646
1083	Q04651	O94283	Yes	Yes	PTHR10984	PTHR10984
1084	P36070	Q10110	Yes	Yes	PTHR12790	PTHR12790
1085	Q04491	O94319	Yes	Yes	PTHR11024	PTHR11024
1086	P50278	O74455	Yes	No	PTHR11054	PTHR11054
1087	P38251	O94697	Yes	Yes	PTHR11669	PTHR11669
1088	Q02457	Q6E434	Yes	No	PTHR47807	PTHR47807
1089	Q99260	P17608	Yes	Yes	PTHR24073	PTHR24073
1090	P53070	O13670	Yes	Yes	PTHR11806	PTHR11806
1091	P53742	O14236	Yes	Yes	PTHR11089	PTHR11089
1092	P38876	O74806	Yes	Yes	PTHR17224	PTHR17224
1093	P23639	O94579	Yes	Yes	PTHR11599	PTHR11599
1094	P38626	O74557	Yes	Yes	PTHR19370	PTHR19370
1095	P53877	Q10272	Yes	No	PTHR18763	PTHR18763
1096	P38821	O36014	Yes	Yes	PTHR28570	PTHR28570
1097	P28777	O74413	Yes	Yes	PTHR21085	PTHR21085
1098	P53868	Q9P7Q9	Yes	Yes	PTHR22760	PTHR22760
1099	P38748	O13747	Yes	Yes	PTHR24007	PTHR24007
1100	Q06410	O42651	Yes	No	PTHR28005	PTHR28005
1101	P11633	P87057	Yes	Yes	PTHR48112	PTHR48112
1102	P14126	P36584	Yes	Yes	PTHR11363	PTHR11363
1103	P40005	Q9UTC9	Yes	Yes	PTHR13303	PTHR13303
1104	Q03862	O60180	Yes	No	PTHR10804	PTHR10804
1105	P53845	P87148	Yes	No	PTHR14083	PTHR14083
1106	P23287	Q12705	Yes	Yes	PTHR45673	PTHR45673
1107	P38067	Q9US47	Yes	Yes	PTHR43353	PTHR43353
1108	P11792	P50530	Yes	No	PTHR24356	PTHR24356
1109	Q12149	Q10146	Yes	No	PTHR12124	PTHR12124
1110	P07806	O75005	Yes	Yes	PTHR11946	PTHR11946
1111	Q12196	O42650	Yes	No	PTHR45723	PTHR45723
1112	P40055	Q9P4X3	Yes	Yes	PTHR14085	PTHR14085
1113	P39994	Q9Y7M1	Yes	Yes	PTHR43710	PTHR43710
1114	P48582	O13783	Yes	No	PTHR23030	PTHR23030
1115	P02992	Q9Y700	Yes	Yes	PTHR43721	PTHR43721
1116	P40993	O94306	Yes	No	PTHR14742	PTHR14742
1117	P32832	O94522	Yes	No	PTHR22597	PTHR22597
1118	P53281	O43125	Yes	No	PTHR45929	PTHR45929
1119	Q3E833	Q10220	Yes	Yes	PTHR31283	PTHR31283
1120	P53917	O13665	Yes	No	PTHR13239	PTHR13239
1121	P08466	Q10480	Yes	Yes	PTHR13966	PTHR13966
1122	Q12504	Q9P6L2	Yes	No	PTHR13271	PTHR13271
1123	P43602	Q09729	Yes	No	PTHR11188	PTHR11188
1124	Q03067	Q5FC18	Yes	Yes		
1125	Q12050	O43086	Yes	No	PTHR23389	PTHR23389
1126	Q08971	O59727	Yes	Yes	PTHR13410	PTHR13410
1127	Q3E793	Q12238	Yes	No	PTHR46230	
1128	Q08282	O60157	Yes	Yes	PTHR46529	PTHR13600
1129	Q02863	Q9UUD6	Yes	No	PTHR21646	
1130	Q12517	Q9P805	Yes	No	PTHR16290	
1131	P25694	Q9P3A7	Yes	Yes	PTHR23077	PTHR23077
1132	P28834	O13696	Yes	Yes	PTHR11835	PTHR11835
1133	P05373	P78974	Yes	Yes	PTHR11458	PTHR11458
1134	P38293	O74416	Yes	Yes	PTHR12828	PTHR12828
1135	P47179	Q9HDY9	Yes	No	PTHR31002	PTHR31492
1136	Q06389	Q09711	Yes	Yes	PTHR23055	PTHR23055
1137	Q12408	Q9C0X9	Yes	No	PTHR11306	PTHR11306
1138	P09119	P41411	Yes	No	PTHR10763	PTHR10763
1139	Q04751	Q9USH6	Yes	No	PTHR20531	PTHR20531
1140	P14772	Q10185	Yes	Yes	PTHR24223	PTHR24223
1141	P14772	Q9P5N0	Yes	Yes	PTHR24223	PTHR24223
1142	P09457	O74479	Yes	Yes	PTHR11910	PTHR11910
1143	P51534	O74994	Yes	No	PTHR45994	PTHR45994
1144	Q01454	Q9C107	Yes	Yes	PTHR19932	PTHR19932
1145	Q02890	O74739	Yes	Yes		
1146	P06168	P78827	Yes	Yes	PTHR21371	PTHR21371
1147	P11075	Q9P7V5	Yes	Yes	PTHR10663	PTHR10663
1148	P53549	O74445	Yes	Yes	PTHR23073	PTHR23073
1149	P29703	O60052	Yes	No	PTHR11129	PTHR11129
1150	P23291	P40233	Yes	No	PTHR11909	PTHR11909
1151	Q06063	O74553	Yes	Yes	PTHR11082	PTHR11082
1152	P20433	O74825	Yes	No	PTHR21297	PTHR21297
1153	P40002	O14367	Yes	No	PTHR28027	PTHR28027
1154	P00447	Q9UQX0	Yes	Yes	PTHR11404	PTHR11404
1155	P40562	Q9UT23	Yes	No	PTHR14025	PTHR14025
1156	P38702	O13805	Yes	Yes	PTHR24089	PTHR24089
1157	Q06836	O13817	Yes	No	PTHR10663	PTHR10663
1158	P34240	O94402	Yes	No	PTHR11040	PTHR11040
1159	P22141	Q09720	Yes	Yes	PTHR11599	PTHR11599
1160	P38172	Q9HDW5	Yes	No	PTHR47260	PTHR47260
1161	P53067	Q10297	Yes	No	PTHR10997	PTHR10997
1162	P32773	Q9USU9	Yes	No	PTHR12694	PTHR12694
1163	P10869	O60163	Yes	Yes	PTHR21499	PTHR21499
1164	P26321	O74306	Yes	Yes	PTHR23410	PTHR23410
1165	P46675	O94534	Yes	No	PTHR12609	PTHR12609
1166	P39526	O42998	Yes	No	PTHR21663	PTHR21663
1167	Q00955	P78820	Yes	Yes	PTHR45728	PTHR45728
1168	P39730	Q10251	Yes	No	PTHR43381	PTHR43381
1169	Q12442	Q09749	Yes	Yes	PTHR20855	PTHR20855
1170	P33338	Q9P6L5	Yes	No	PTHR10407	PTHR10407
1171	Q03529	O13846	Yes	Yes	PTHR12863	PTHR12863
1172	P38915	O60097	Yes	No	PTHR19855	PTHR44156
1173	P38088	Q10179	Yes	Yes	PTHR10745	PTHR10745
1174	P32611	Q9Y7P4	Yes	Yes	PTHR13691	PTHR13691
1175	P53853	Q9HGN2	Yes	Yes	PTHR11875	PTHR11875
1176	P27810	O60160	Yes	Yes	PTHR31121	PTHR31121
1177	P38875	O94380	Yes	Yes	PTHR12959	PTHR12959
1178	P39524	O94296	Yes	Yes	PTHR24092	PTHR24092
1179	Q00772	Q92398	Yes	No	PTHR24055	PTHR24055
1180	Q03691	O14103	Yes	Yes	PTHR28090	PTHR28090
1181	P43569	Q7Z991	Yes	Yes	PTHR12847	PTHR12847
1182	Q00723	Q9UUD2	Yes	No	PTHR23142	PTHR23142
1183	P25337	O74772	Yes	Yes	PTHR19411	PTHR19411
1184	P38764	P87048	Yes	Yes	PTHR10943	PTHR10943
1185	Q03455	Q9HGQ3	Yes	No	PTHR45755	PTHR45755
1186	P38226	O94361	Yes	Yes	PTHR10983	PTHR10983
1187	Q02767	O13872	Yes	Yes	PTHR12937	PTHR12937
1188	P32908	O94383	Yes	Yes	PTHR18937	PTHR18937
1189	P38339	O94466	Yes	Yes	PTHR23176	PTHR23176
1190	P40416	O14286	Yes	Yes	PTHR24221	PTHR24221
1191	P00572	P36590	Yes	Yes	PTHR10344	PTHR10344
1192	P28495	Q10434	Yes	Yes	PTHR10653	PTHR10653
1193	P25560	Q10358	Yes	Yes	PTHR10743	PTHR10743
1194	P38628	Q09687	Yes	Yes	PTHR45955	PTHR45955
1195	P40992	Q9UST5	Yes	No	PTHR31576	PTHR31576
1196	P02400	P08094	Yes	No	PTHR21141	PTHR21141
1197	P07250	Q9US14	Yes	No	PTHR12400	PTHR12400
1198	P38732	O74738	Yes	No	PTHR13271	PTHR13271
1199	P38249	O74760	Yes	No	PTHR14005	PTHR14005
1200	P38932	Q09805	Yes	Yes	PTHR11679	PTHR11679
1201	P00942	P07669	Yes	Yes	PTHR21139	PTHR21139
1202	Q12396	O42707	Yes	No	PTHR12223	PTHR12223
1203	P03875	P05511	Yes	Yes	PTHR33642	PTHR34047
1204	P34252	O14216	Yes	No	PTHR28124	PTHR28124
1205	P35999	Q10415	Yes	Yes	PTHR11804	PTHR11804
1206	O74700	Q9P7K0	Yes	Yes	PTHR13172	PTHR13172
1207	P40362	P78750	Yes	Yes	PTHR18359	PTHR18359
1208	P10591	Q10265	Yes	Yes	PTHR19375	PTHR19375
1209	P40477	Q09847	Yes	No	PTHR21243	PTHR23193
1210	P38260	O43030	Yes	No	PTHR19316	PTHR19316
1211	P00931	O13831	Yes	Yes	PTHR48077	PTHR48077
1212	P40494	O43066	Yes	No	PTHR22967	PTHR22967
1213	Q04767	O74375	Yes	Yes	PTHR13314	PTHR13314
1214	P28742	P24339	Yes	No	PTHR47970	PTHR47970
1215	P06839	P26659	Yes	Yes	PTHR11472	PTHR11472
1216	P38340	O13748	Yes	Yes	PTHR12753	PTHR12753
1217	P53184	Q9USS0	Yes	No	PTHR11080	PTHR11080
1218	Q04062	Q9US13	Yes	Yes	PTHR10539	PTHR10539
1219	P23179	P40384	Yes	No	PTHR10848	PTHR10848
1220	P22696	O74448	Yes	Yes	PTHR10657	PTHR10657
1221	P36102	Q9UST1	Yes	No	PTHR12272	PTHR12272
1222	Q04489	O74397	Yes	Yes	PTHR45937	PTHR45937
1223	Q07530	Q1MTR7	Yes	Yes	PTHR24322	PTHR43618
1224	P32599	O59945	Yes	Yes	PTHR19961	PTHR19961
1225	P38431	Q09689	Yes	Yes	PTHR23001	PTHR23001
1226	P25443	O74892	Yes	Yes	PTHR13718	PTHR13718
1227	P08518	Q02061	Yes	Yes	PTHR20856	PTHR20856
1228	P08518	Q10233	Yes	Yes	PTHR20856	PTHR20856
1229	P32770	O13801	Yes	No	PTHR23111	PTHR23111
1230	Q12303	O59774	Yes	No	PTHR47965	PTHR47966
1231	P30822	P14068	Yes	Yes	PTHR11223	PTHR11223
1232	Q12060	O94301	Yes	No	PTHR21277	PTHR21277
1233	P38988	O74439	Yes	Yes	PTHR46974	PTHR46974
1234	P47077	Q92347	Yes	Yes	PTHR13102	PTHR13102
1235	Q03860	O14223	Yes	Yes	PTHR28128	PTHR28128
1236	Q07953	O14179	Yes	Yes	PTHR10927	PTHR10927
1237	P19881	Q00472	Yes	Yes	PTHR19288	PTHR19288
1238	P32807	O94395	Yes	Yes	PTHR12604	PTHR12604
1239	P40422	P48011	Yes	Yes	PTHR12056	PTHR12056
1240	P41910	O14109	Yes	No	PTHR22504	PTHR22504
1241	P0CX23	P0CT68	Yes	Yes	PTHR10052	PTHR10052
1242	P0CX23	P0CT69	Yes	Yes	PTHR10052	PTHR10052
1243	Q08444	Q9UTK0	Yes	Yes	PTHR12814	PTHR12814
1244	P33336	O13941	Yes	No	PTHR31361	PTHR31361
1245	P35191	P87239	Yes	Yes	PTHR43096	PTHR43096
1246	P15179	O94242	Yes	Yes	PTHR22594	PTHR22594
1247	O13585	Q9UTB0	Yes	No	PTHR16027	PTHR16027
1248	P16370	P37382	Yes	Yes	PTHR11800	PTHR11800
1249	P35169	Q9Y7K2	Yes	Yes	PTHR11139	PTHR11139
1250	P35169	O14356	Yes	Yes	PTHR11139	PTHR11139
1251	P13382	P28040	Yes	No	PTHR45861	PTHR45861
1252	P20107	O13918	Yes	Yes	PTHR45820	PTHR45820
1253	P38265	O36024	Yes	No		PTHR31740
1254	P26754	Q92373	Yes	Yes	PTHR13989	PTHR13989
1255	P41697	O13735	Yes	No	PTHR22741	PTHR22741
1256	P32610	O59823	Yes	No	PTHR11671	PTHR11671
1257	P38866	Q9HFE4	Yes	No	PTHR43539	PTHR23023
1258	P53312	O94415	Yes	Yes	PTHR11815	PTHR11815
1259	P07263	O43011	Yes	Yes	PTHR11476	PTHR11476
1260	Q12001	O43053	Yes	Yes	PTHR12413	PTHR12413
1261	Q06822	Q9UTR9	Yes	No	PTHR19854	PTHR19854
1262	P24482	O94263	Yes	Yes	PTHR12708	PTHR12708
1263	Q07478	O13792	Yes	Yes	PTHR47958	PTHR47958
1264	P32842	Q9URZ8	Yes	Yes	PTHR10263	PTHR10263
1265	Q02336	Q9P7J7	Yes	Yes	PTHR12374	PTHR12374
1266	P41057	O74329	Yes	Yes	PTHR12010	PTHR12010
1267	P41338	Q9UQW6	Yes	Yes	PTHR18919	PTHR18919
1268	Q04772	O74875	Yes	No	PTHR46237	PTHR46237
1269	P19211	P56289	Yes	Yes	PTHR11673	PTHR11673
1270	P25345	Q9P6I0	Yes	Yes	PTHR22594	PTHR22594
1271	Q03774	O74863	Yes	No	PTHR16288	PTHR16288
1272	P12887	O74834	Yes	Yes	PTHR11264	PTHR11264
1273	P40007	Q9Y7Z1	Yes	Yes	PTHR13243	PTHR13243
1274	P41812	Q9UTA4	Yes	Yes	PTHR22731	PTHR22731
1275	Q12030	O60171	Yes	No	PTHR21242	PTHR21242
1276	Q12330	Q9USZ3	Yes	Yes	PTHR11193	PTHR11193
1277	P00950	P36623	Yes	Yes	PTHR11931	PTHR11931
