	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
3246	Q96C12	Q9VAH2	Yes	No	PTHR23312	PTHR23312
3247	P49588	Q9VLM8	Yes	Yes	PTHR11777	PTHR11777
3248	P13804	Q7KN94	Yes	Yes	PTHR43153	PTHR43153
3249	P24522	A1Z6W5	Yes	No	PTHR10411	PTHR10411
3250	O15162	Q9VT88	Yes	No	PTHR23248	PTHR23248
3251	O14521	Q9VCI5	Yes	No	PTHR13337	PTHR13337
3252	O95757	M9MSL3	Yes	Yes	PTHR45639	PTHR45639
3253	P04746	P08144	Yes	Yes	PTHR43447	PTHR43447
3254	Q9BSU1	Q9VSH9	Yes	Yes	PTHR13465	PTHR13465
3255	P45954	Q9VVU1	Yes	Yes	PTHR43884	PTHR43884
3256	Q9BUB4	Q9V3R6	Yes	No	PTHR46516	PTHR10910
3257	Q9BTE1	Q9VJQ6	Yes	Yes	PTHR46126	PTHR46126
3258	Q9C0H5	Q9VDE9	Yes	No	PTHR45876	PTHR45876
3259	Q6ZNE5	Q9VAP6	Yes	Yes	PTHR13664	PTHR13664
3260	P25791	Q9VL21	Yes	No	PTHR45787	PTHR45787
3261	P51825	Q9VQI9	Yes	No	PTHR10528	PTHR10528
3262	Q16880	Q8SYL7	Yes	Yes	PTHR48043	PTHR48043
3263	O75083	Q9VU68	Yes	Yes	PTHR19856	PTHR19856
3264	Q9BUZ4	Q9XYR0	Yes	Yes	PTHR10131	PTHR10131
3265	Q9NPH2	O97477	Yes	Yes	PTHR11510	PTHR11510
3266	Q66LE6	P36872	Yes	Yes	PTHR11871	PTHR11871
3267	P28062	Q7K148	Yes	No	PTHR11599	PTHR11599
3268	Q8NDH3	A0A0C4FEI8	Yes	Yes	PTHR11963	PTHR11963
3269	Q8IYR2	A1Z8L3	Yes	Yes	PTHR46165	PTHR46165
3270	P60228	O77410	Yes	Yes	PTHR10317	PTHR10317
3271	P17568	Q9VXZ0	Yes	Yes	PTHR20900	PTHR20900
3272	O43933	Q9VUC7	Yes	No	PTHR23077	PTHR23077
3273	Q9H3E2	Q9W3N0	Yes	Yes	PTHR22775	PTHR22775
3274	Q14168	Q7KT16	Yes	No	PTHR23122	PTHR23122
3275	Q9H201	Q9VS85	Yes	Yes	PTHR12276	PTHR12276
3276	Q16798	E1JIZ4	Yes	Yes	PTHR23406	PTHR23406
3277	O43809	Q0E8G6	Yes	Yes	PTHR13047	PTHR13047
3278	Q9NY26	A1Z6P0	Yes	No	PTHR11040	PTHR11040
3279	Q96IJ6	Q8SXU3	Yes	Yes	PTHR22572	PTHR22572
3280	Q9P003	Q9VQL3	Yes	Yes	PTHR12290	PTHR12290
3281	Q9H3N1	A0A0B4LHC9	Yes	No	PTHR46107	PTHR46107
3282	Q9NRX4	P20348	Yes	Yes	PTHR12258	PTHR12258
3283	Q4G0S4	Q9V5L3	Yes	No	PTHR24291	PTHR24305
3284	Q9BZE4	Q9V411	Yes	Yes	PTHR45759	PTHR45759
3285	Q53S58	A1Z9W2	Yes	Yes	PTHR21824	PTHR21824
3286	Q8N608	X2J9P4	Yes	No	PTHR11731	PTHR11731
3287	Q9Y277	Q94920	Yes	No	PTHR11743	PTHR11743
3288	O00483	Q8SYJ2	Yes	Yes	PTHR14256	PTHR14256
3289	O00487	Q9V3H2	Yes	Yes	PTHR10410	PTHR10410
3290	Q14203	P13496	Yes	Yes	PTHR18916	PTHR18916
3291	P35580	Q99323	Yes	Yes	PTHR45615	PTHR45615
3292	P35580	P05661	Yes	Yes	PTHR45615	PTHR45615
3293	Q9NPB0	Q9VBW0	Yes	No	PTHR13527	PTHR13527
3294	Q9UJM8	A1Z8D3	Yes	Yes	PTHR10578	PTHR10578
3295	Q15042	Q9VQ26	Yes	Yes	PTHR21422	PTHR21422
3296	Q16222	Q9Y0Z0	Yes	Yes	PTHR11952	PTHR11952
3297	Q16401	Q9VYG1	Yes	Yes	PTHR13554	PTHR13554
3298	Q6UWM7	Q9VV98	Yes	No	PTHR10353	PTHR10353
3299	Q8N806	Q9VJE3	Yes	Yes	PTHR13513	PTHR13513
3300	P14866	A0A0B4K7I2	Yes	No	PTHR15592	PTHR15592
3301	P05091	Q9VLC5	Yes	Yes	PTHR11699	PTHR11699
3302	Q676U5	B7Z0R7	Yes	Yes	PTHR19878	PTHR19878
3303	Q9Y3B8	Q9VCI0	Yes	Yes	PTHR11046	PTHR11046
3304	Q9UPT9	Q9VVR1	Yes	Yes	PTHR21646	PTHR21646
3305	Q9P0M9	Q86BM8	Yes	Yes	PTHR15893	PTHR15893
3306	Q9Y263	Q9VPY2	Yes	Yes	PTHR19849	PTHR19849
3307	Q7L1Q6	Q9VNE2	Yes	Yes	PTHR14208	PTHR14208
3308	Q7Z7L7	Q9W0E8	Yes	Yes	PTHR12904	PTHR12904
3309	Q92905	Q9XZ58	Yes	Yes	PTHR10410	PTHR10410
3310	Q6PCE3	A1Z7P1	Yes	Yes	PTHR45745	PTHR45745
3311	Q99574	Q7K8Y5	Yes	Yes	PTHR11461	PTHR11461
3312	Q9NPI5	Q9VZR0	Yes	No	PTHR10285	PTHR10285
3313	Q7Z6G8	Q9VC09	Yes	No	PTHR24174	PTHR24174
3314	Q92989	Q7K284	Yes	Yes	PTHR12755	PTHR12755
3315	Q8WUJ1	Q9W376	Yes	Yes	PTHR10281	PTHR10281
3316	Q9BTW9	Q9VQ78	Yes	Yes	PTHR12658	PTHR12658
3317	Q15435	Q9VEK8	Yes	Yes	PTHR45973	PTHR45973
3318	Q2VPK5	Q9VIV3	Yes	Yes	PTHR20882	PTHR20882
3319	Q86WT1	Q9VK41	Yes	Yes	PTHR20931	PTHR20931
3320	Q3SY69	Q9VIC9	Yes	Yes	PTHR11699	PTHR11699
3321	Q9NQX3	P39205	Yes	Yes	PTHR10192	PTHR10192
3322	Q8IZD9	A0A0B4K7Q6	Yes	Yes	PTHR45653	PTHR45653
3323	P84243	C0HL66	Yes	Yes	PTHR11426	PTHR11426
3324	P84243	C0HL67	Yes	Yes	PTHR11426	PTHR11426
3325	Q02218	A8JNU6	Yes	Yes	PTHR23152	PTHR23152
3326	Q02218	Q95T35	Yes	Yes	PTHR23152	PTHR23152
3327	P63167	O96860	Yes	No	PTHR11886	PTHR11886
3328	P48651	Q9VPD3	Yes	Yes	PTHR15362	PTHR15362
3329	Q8N5Y8	A1ZAG4	Yes	No	PTHR21328	PTHR21328
3330	Q9HCG7	Q7KT91	Yes	Yes	PTHR12654	PTHR12654
3331	O94923	A1Z6M8	Yes	Yes	PTHR13174	PTHR13174
3332	Q12774	Q9VVC6	Yes	No	PTHR12845	PTHR12845
3333	Q14667	Q9VZS7	Yes	No	PTHR15678	PTHR15678
3334	O60671	Q9VQD4	Yes	Yes	PTHR10870	PTHR10870
3335	P11388	P15348	Yes	Yes	PTHR10169	PTHR10169
3336	Q9NPC2	Q9VFS9	Yes	No	PTHR11003	PTHR11003
3337	Q12893	Q9VMD2	Yes	No	PTHR13377	PTHR13377
3338	P49754	Q7PL76	Yes	Yes	PTHR12616	PTHR12616
3339	P24462	Q9V4U7	Yes	No	PTHR24302	PTHR24292
3340	Q86UY6	Q9VAI4	Yes	Yes	PTHR20531	PTHR20531
3341	Q8NE18	Q8IQN7	Yes	No	PTHR14663	PTHR14663
3342	Q9H3H5	Q9VK30	Yes	Yes	PTHR10571	PTHR10571
3343	P50583	Q4V6M1	Yes	Yes	PTHR21340	PTHR21340
3344	Q9H2G2	Q9W179	Yes	No	PTHR48012	PTHR48012
3345	Q9NY43	Q24255	Yes	No	PTHR24330	PTHR24330
3346	P46020	Q9W391	Yes	Yes	PTHR10749	PTHR10749
3347	O96006	Q94883	Yes	No	PTHR46169	PTHR46169
3348	Q9UBR1	Q9VI04	Yes	Yes	PTHR43674	PTHR43674
3349	O43772	Q9VQG4	Yes	Yes	PTHR45624	PTHR45624
3350	Q96F24	E1JHX0	Yes	No	PTHR14964	PTHR14964
3351	Q8NBL1	Q8T045	Yes	Yes	PTHR12203	PTHR12203
3352	Q8WUQ7	Q9VR99	Yes	Yes	PTHR21737	PTHR21737
3353	P49914	Q8MLS1	Yes	Yes	PTHR23407	PTHR23407
3354	Q15041	Q9VES1	Yes	Yes	PTHR20952	PTHR20952
3355	Q69YN4	Q9W1R5	Yes	No	PTHR23185	PTHR23185
3356	Q6NUK4	Q9W1J5	Yes	No	PTHR12300	PTHR12300
3357	Q8IYL2	Q9VHB9	Yes	No	PTHR21210	PTHR21210
3358	P24386	Q9V8W3	Yes	Yes	PTHR11787	PTHR11787
3359	Q9UHY1	Q9Y0Y6	Yes	Yes	PTHR24361	PTHR13902
3360	A5PLL7	Q9V3B5	Yes	Yes	PTHR48177	PTHR48177
3361	Q86V85	Q9W2B3	Yes	No	PTHR23252	PTHR23252
3362	Q9H2L4	Q9W0B7	Yes	No	PTHR13568	PTHR13568
3363	Q6ZS86	Q9VZV9	Yes	Yes	PTHR10196	PTHR10196
3364	Q7Z7H8	Q9VPL3	Yes	Yes	PTHR11560	PTHR11560
3365	P31943	Q9VGH5	Yes	No	PTHR13976	PTHR13976
3366	P40429	Q9VNE9	Yes	Yes	PTHR11545	PTHR11545
3367	Q01581	Q7K4Q9	Yes	Yes	PTHR43323	PTHR43323
3368	Q7RTV0	Q9VMC8	Yes	Yes	PTHR13120	PTHR13120
3369	Q8N766	Q9VHY6	Yes	No	PTHR21573	PTHR21573
3370	Q13402	Q9V3Z6	Yes	Yes	PTHR13140	PTHR13140
3371	Q13402	Q8IPH8	Yes	Yes	PTHR13140	PTHR13140
3372	Q13402	A0A0A1EI90	Yes	No	PTHR13140	PTHR13140
3373	Q14790	Q8IRY7	Yes	No	PTHR10454	PTHR10454
3374	P54577	Q9VV60	Yes	Yes	PTHR11586	PTHR11586
3375	Q06265	Q8T4A9	Yes	No	PTHR11097	PTHR11097
3376	O75882	Q9VB20	Yes	No	PTHR46376	PTHR46376
3377	Q8TE02	Q24050	Yes	No	PTHR15641	PTHR15641
3378	Q9UJX3	Q9W3Y6	Yes	Yes	PTHR12558	PTHR12558
3379	P21953	Q7PLE6	Yes	Yes	PTHR42980	PTHR42980
3380	O60502	Q9VDC9	Yes	No	PTHR13170	PTHR13170
3381	Q9NS85	Q9W3P7	Yes	Yes	PTHR18952	PTHR18952
3382	Q9UNP9	Q9V3G3	Yes	Yes	PTHR11071	PTHR11071
3383	Q08462	Q9VW60	Yes	No	PTHR45627	PTHR45627
3384	Q8N4P3	Q9VAM9	Yes	Yes	PTHR46246	PTHR46246
3385	Q96ES7	Q9W2I4	Yes	Yes	PTHR21539	PTHR21539
3386	P04075	P07764	Yes	Yes	PTHR11627	PTHR11627
3387	Q9Y6A4	Q9VKV8	Yes	Yes	PTHR12458	PTHR12458
3388	Q96EK5	Q9VMX1	Yes	Yes	PTHR46321	PTHR46321
3389	Q9UKX3	P05661	Yes	Yes	PTHR45615	PTHR45615
3390	Q9UKX3	Q99323	Yes	Yes	PTHR45615	PTHR45615
3391	P21108	Q9VT33	Yes	Yes	PTHR10210	PTHR10210
3392	P19440	M9NFP5	Yes	No	PTHR11686	PTHR11686
3393	Q9BPX6	A2VEI2	Yes	No	PTHR12294	PTHR12294
3394	Q6P4F2	P37193	Yes	No	PTHR23426	PTHR23426
3395	Q8NI37	Q9W0E2	Yes	Yes	PTHR12320	PTHR12320
3396	P51787	A1Z856	Yes	No	PTHR11537	PTHR11537
3397	Q8WU90	Q7JWR9	Yes	Yes	PTHR12681	PTHR12681
3398	Q9BVI4	Q9W4R1	Yes	No	PTHR12455	PTHR12455
3399	O43143	Q7K3M5	Yes	Yes	PTHR18934	PTHR18934
3400	Q9P0N5	Q8INQ3	Yes	No	PTHR13531	PTHR13531
3401	Q14160	Q7KRY7	Yes	No	PTHR23119	PTHR23119
3402	P31948	Q9VPN5	Yes	Yes	PTHR22904	PTHR22904
3403	Q8NHV4	Q9VJ57	Yes	No	PTHR44414	PTHR44414
3404	Q12904	A1Z7K8	Yes	Yes	PTHR11586	PTHR11586
3405	Q8N8A6	P26802	Yes	Yes	PTHR24031	PTHR24031
3406	Q96N66	Q9VMD5	Yes	Yes	PTHR13906	PTHR13906
3407	P58005	Q9W1K5	Yes	Yes	PTHR12474	PTHR12474
3408	P20742	Q9NFV8	Yes	No	PTHR11412	PTHR11412
3409	Q9H461	Q9VVX3	Yes	Yes	PTHR11309	PTHR11309
3410	Q8TEM1	A1Z6H7	Yes	Yes	PTHR23019	PTHR23019
3411	Q15319	P24350	Yes	Yes	PTHR11636	PTHR11636
3412	Q92536	A0A0B4KHK8	Yes	No	PTHR11785	PTHR11785
3413	Q9HA38	Q9W0R2	Yes	Yes	PTHR46786	PTHR46786
3414	O60902	A8DYR8	Yes	No	PTHR46255	PTHR46255
3415	Q8TCS8	Q9V9X7	Yes	Yes	PTHR11252	PTHR11252
3416	Q9HAU5	Q9W3L1	Yes	Yes	PTHR12839	PTHR12839
3417	Q9Y6Q3	O96395	Yes	No	PTHR24381	PTHR24377
3418	Q86VP6	Q9VKY2	Yes	Yes	PTHR12696	PTHR12696
3419	Q6P1L8	Q9W4Z2	Yes	Yes	PTHR21037	PTHR21037
3420	Q86VS8	Q24185	Yes	Yes	PTHR18947	PTHR18947
3421	Q12959	P31007	Yes	Yes	PTHR23119	PTHR23119
3422	Q9H3C7	Q9VNG1	Yes	No	PTHR13601	PTHR13601
3423	Q8WYB5	Q9W1A9	Yes	No	PTHR10615	PTHR10615
3424	Q8TBC4	Q9V6U8	Yes	Yes	PTHR10953	PTHR10953
3425	P48553	Q9VFB7	Yes	Yes	PTHR13251	PTHR13251
3426	Q01814	Q59DP9	Yes	Yes	PTHR24093	PTHR24093
3427	Q5SWX8	Q9VTX8	Yes	Yes	PTHR33966	PTHR33966
3428	Q8TEP8	B7YZW3	Yes	No	PTHR16029	PTHR24099
3429	Q9Y2W6	Q9VQ91	Yes	No	PTHR22948	PTHR22948
3430	O00562	P43125	Yes	Yes	PTHR10658	PTHR10658
3431	P16444	Q9VBG1	Yes	Yes	PTHR10443	PTHR10443
3432	Q10472	Q6WV17	Yes	Yes	PTHR11675	PTHR11675
3433	Q8N9N8	Q8IQ13	Yes	No	PTHR21641	PTHR21641
3434	Q93034	Q9VAQ0	Yes	Yes	PTHR11932	PTHR11932
3435	O95544	A1Z9F4	Yes	Yes	PTHR20275	PTHR20275
3436	Q9BVK8	Q9V3I6	Yes	Yes	PTHR12869	PTHR12869
3437	Q9H6Y2	Q8T088	Yes	No	PTHR44019	PTHR44019
3438	Q8NCE0	Q8IP11	Yes	No	PTHR21227	PTHR21227
3439	Q06587	Q9VB08	Yes	No	PTHR46076	PTHR46076
3440	O95379	Q7KVH9	Yes	Yes	PTHR12757	PTHR12757
3441	Q13309	Q7YZ95	Yes	No	PTHR16134	PTHR16134
3442	P30044	Q960M4	Yes	Yes	PTHR10430	PTHR10430
3443	P48506	Q9W3K5	Yes	Yes	PTHR11164	PTHR11164
3444	Q92556	Q9VKB2	Yes	Yes	PTHR12771	PTHR12771
3445	Q06413	P40791	Yes	No	PTHR11945	PTHR11945
3446	Q9H7P9	A8DZ19	Yes	No	PTHR45924	PTHR46026
3447	Q86Y39	Q7JYH3	Yes	Yes	PTHR21382	PTHR21382
3448	Q6Y288	X2JDC2	Yes	Yes	PTHR10811	PTHR10811
3449	Q9NWV4	A1Z9A2	Yes	Yes	PTHR12857	PTHR12857
3450	Q05086	Q9VTH1	Yes	Yes	PTHR45622	PTHR45622
3451	Q9BSV6	Q0E8E7	Yes	No	PTHR13070	PTHR13070
3452	Q9P0R6	Q9VNV2	Yes	No	PTHR12490	PTHR12490
3453	Q9Y342	Q9VZ71	Yes	No	PTHR22776	PTHR22776
3454	O00115	Q9VED8	Yes	Yes	PTHR10858	PTHR10858
3455	O43684	Q9VAJ2	Yes	Yes	PTHR10971	PTHR10971
3456	Q92753	P31396	Yes	Yes	PTHR45805	PTHR45805
3457	P49589	Q7KN90	Yes	Yes	PTHR10890	PTHR10890
3458	Q8TBQ9	Q9VWH8	Yes	Yes	PTHR13229	PTHR13229
3459	P06241	Q9V9J3	Yes	Yes	PTHR24418	PTHR24418
3460	P29474	Q27571	Yes	Yes	PTHR19384	PTHR19384
3461	Q9H974	Q9VSZ6	Yes	Yes	PTHR46064	PTHR46064
3462	P38646	P29845	Yes	Yes	PTHR19375	PTHR19375
3463	Q6W2J9	Q8IQT4	Yes	No	PTHR24117	PTHR24117
3464	P62249	Q9W237	Yes	Yes	PTHR21569	PTHR21569
3465	Q86WG5	Q9VGH9	Yes	Yes	PTHR10807	PTHR10807
3466	O14972	Q9VPC3	Yes	Yes	PTHR12233	PTHR12233
3467	P11233	P48555	Yes	Yes	PTHR24070	PTHR24070
3468	P49641	Q24451	Yes	Yes	PTHR11607	PTHR11607
3469	P49641	Q9VF33	Yes	Yes	PTHR11607	PTHR11607
3470	Q96RK4	A1Z8E9	Yes	No	PTHR44186	PTHR44186
3471	Q7Z7H5	Q9I7K5	Yes	Yes	PTHR22811	PTHR22811
3472	P07339	Q7K485	Yes	Yes	PTHR47966	PTHR47966
3473	Q7Z6J9	Q9VTV4	Yes	No	PTHR21027	PTHR21027
3474	Q6PML9	A1Z935	Yes	No	PTHR13414	PTHR13414
3475	Q9BTY2	Q9VTJ4	Yes	Yes	PTHR10030	PTHR10030
3476	Q969U6	Q9VMI1	Yes	Yes	PTHR20995	PTHR20995
3477	Q92750	P47825	Yes	No	PTHR15138	PTHR15138
3478	P31040	Q94523	Yes	Yes	PTHR11632	PTHR11632
3479	Q92643	Q8T4E1	Yes	Yes	PTHR48067	PTHR48067
3480	Q15046	Q9W327	Yes	Yes	PTHR42918	PTHR42918
3481	O60341	Q9VW97	Yes	Yes	PTHR10742	PTHR10742
3482	Q9BTV4	Q9VSB9	Yes	Yes	PTHR13416	PTHR13416
3483	O95096	P22809	Yes	No	PTHR24340	PTHR24340
3484	Q02809	Q9VTH0	Yes	Yes	PTHR10730	PTHR10730
3485	P26641	Q9NJH0	Yes	Yes	PTHR43986	PTHR43986
3486	Q9P2J5	Q9VQR8	Yes	Yes	PTHR45794	PTHR45794
3487	Q07020	Q9VS34	Yes	Yes	PTHR10934	PTHR10934
3488	P23528	P45594	Yes	No	PTHR11913	PTHR11913
3489	Q9Y697	Q9VKD3	Yes	Yes	PTHR11601	PTHR11601
3490	Q8N1V2	Q9VS00	Yes	Yes	PTHR13720	PTHR13720
3491	Q8WVK2	Q9W1I6	Yes	No	PTHR31077	PTHR31077
3492	Q8WVL7	Q9V3Y0	Yes	No	PTHR24180	PTHR24189
3493	Q8IVH8	A1ZBH7	Yes	No	PTHR48012	PTHR48012
3494	O75880	Q9VMX4	Yes	Yes	PTHR12151	PTHR12151
3495	P61353	Q9VBN5	Yes	Yes	PTHR10497	PTHR10497
3496	Q6UX98	Q0IGS7	Yes	No	PTHR22883	PTHR22883
3497	Q16595	Q9W385	Yes	No	PTHR16821	PTHR16821
3498	Q5T8D3	Q9VQI6	Yes	No	PTHR23310	PTHR23310
3499	Q93009	Q9VYQ8	Yes	Yes	PTHR24006	PTHR24006
3500	P20073	Q9VXG4	Yes	No	PTHR10502	PTHR10502
3501	Q8TET4	Q7KMM4	Yes	Yes	PTHR22762	PTHR22762
3502	Q96IV6	Q9VYD2	Yes	Yes	PTHR11863	PTHR11863
3503	Q9BT04	O16868	Yes	Yes	PTHR13559	PTHR13559
3504	Q9UBF2	Q8I0G5	Yes	Yes	PTHR10261	PTHR10261
3505	Q9P015	Q9VPF6	Yes	Yes	PTHR12934	PTHR12934
3506	O43323	Q02936	Yes	Yes	PTHR11889	PTHR11889
3507	Q9UBD6	A0A6M3Q9I2	Yes	No	PTHR11730	PTHR11730
3508	Q14331	Q9VWA8	Yes	Yes	PTHR12928	PTHR12928
3509	Q9H6Z4	Q9VCI7	Yes	No	PTHR23138	PTHR23138
3510	Q8IZ40	Q59E36	Yes	No	PTHR16089	PTHR16089
3511	Q99732	Q8IRE5	Yes	No	PTHR23292	PTHR23292
3512	Q8NCE2	A1ZAS8	Yes	No	PTHR13524	PTHR13524
3513	Q9UNS2	Q8SYG2	Yes	Yes	PTHR10758	PTHR10758
3514	P51688	Q9VE24	Yes	Yes	PTHR43108	PTHR43108
3515	P83876	Q8SZ87	Yes	Yes	PTHR12052	PTHR12052
3516	Q9BV19	Q8INX1	Yes	No	PTHR14553	PTHR14553
3517	Q9BRT3	Q9VRA0	Yes	No	PTHR15124	PTHR15124
3518	Q13562	O16867	Yes	No	PTHR19290	PTHR19290
3519	Q6DKK2	Q8SYD0	Yes	No	PTHR13143	PTHR13143
3520	Q96BT7	Q9W232	Yes	Yes	PTHR13069	PTHR13069
3521	Q05586	Q24418	Yes	Yes	PTHR18966	PTHR18966
3522	Q9NTJ3	Q9V3A7	Yes	Yes	PTHR43939	PTHR18937
3523	Q9UQ13	Q9VEK6	Yes	Yes	PTHR45752	PTHR45752
3524	P21912	P21914	Yes	Yes	PTHR11921	PTHR11921
3525	O43447	Q4V5H1	Yes	Yes	PTHR11071	PTHR11071
3526	O43847	Q9VYT3	Yes	Yes	PTHR43690	PTHR43690
3527	Q9NTM9	Q9VF71	Yes	No	PTHR12598	PTHR12598
3528	Q92830	Q9VTZ1	Yes	Yes	PTHR45750	PTHR45750
3529	O15118	Q9VL24	Yes	Yes	PTHR45727	PTHR45727
3530	Q8WW43	Q9VQG2	Yes	No	PTHR12889	PTHR12889
3531	O15504	Q9I7N3	Yes	No	PTHR46527	PTHR46527
3532	P22102	P00967	Yes	Yes	PTHR10520	PTHR10520
3533	P22415	Q9W4J8	Yes	No	PTHR46117	PTHR46117
3534	P62306	Q24297	Yes	Yes	PTHR11021	PTHR11021
3535	P98170	Q24307	Yes	No	PTHR10044	PTHR10044
3536	Q7Z449	Q95078	Yes	Yes	PTHR24300	PTHR24300
3537	P0DP25	P62152	Yes	Yes	PTHR23050	PTHR23050
3538	P15882	Q9W4A9	Yes	Yes	PTHR46075	PTHR46075
3539	Q9Y2Q9	A1ZBA5	Yes	No	PTHR13447	PTHR13447
3540	O43676	Q9W2E8	Yes	No	PTHR15082	PTHR15082
3541	O43681	Q7JWD3	Yes	Yes	PTHR10803	PTHR10803
3542	Q15329	O77051	Yes	Yes	PTHR12081	PTHR12081
3543	P62316	Q9VI10	Yes	Yes	PTHR12777	PTHR12777
3544	Q96N11	Q9VPF9	Yes	Yes	PTHR14540	PTHR14540
3545	Q9NRP0	Q9VQP9	Yes	Yes	PTHR13160	PTHR13160
3546	Q9NSK7	Q9W569	Yes	Yes	PTHR31493	PTHR31493
3547	Q9NWB6	Q9VL63	Yes	No	PTHR31711	PTHR31711
3548	Q9NRG9	Q9W351	Yes	Yes	PTHR14494	PTHR14494
3549	Q5JU00	Q9VEH4	Yes	Yes	PTHR24107	PTHR24107
3550	Q00534	Q7K306	Yes	Yes	PTHR24056	PTHR24056
3551	Q9HCN3	Q9VBW1	Yes	No	PTHR14319	PTHR14319
3552	Q6YHK3	Q9NFV7	Yes	Yes	PTHR11412	PTHR11412
3553	Q6YHK3	Q9VLY7	Yes	No	PTHR11412	PTHR11412
3554	Q6YHK3	Q9NFV8	Yes	No	PTHR11412	PTHR11412
3555	Q6YHK3	M9PDR0	Yes	No	PTHR11412	PTHR11412
3556	Q96FZ7	Q9W236	Yes	Yes	PTHR22761	PTHR22761
3557	Q96G97	Q9V3X4	Yes	No	PTHR21212	PTHR21212
3558	Q9HCS7	A1Z9G2	Yes	Yes	PTHR11246	PTHR11246
3559	Q9H040	Q9VXU6	Yes	No	PTHR21220	PTHR21220
3560	P12882	P05661	Yes	Yes	PTHR45615	PTHR45615
3561	P12882	Q99323	Yes	Yes	PTHR45615	PTHR45615
3562	Q96A35	Q9VMY1	Yes	Yes	PTHR12903	PTHR12903
3563	Q9NRK6	Q8SWW9	Yes	Yes		PTHR24221
3564	Q96RR4	A4V2C3	Yes	No	PTHR43895	PTHR24343
3565	Q14832	P91685	Yes	Yes	PTHR24060	PTHR24060
3566	Q9NSN8	A1ZAH3	Yes	Yes	PTHR10554	PTHR10554
3567	O00399	Q9VIZ1	Yes	Yes	PTHR13072	PTHR13072
3568	P62140	P48462	Yes	Yes	PTHR11668	PTHR11668
3569	A8K0Z3	Q7JW27	Yes	No	PTHR23331	PTHR23331
3570	P54762	Q9V4E5	Yes	Yes	PTHR46877	PTHR24416
3571	Q5JS54	Q7JWR4	Yes	No	PTHR33559	PTHR33559
3572	Q96A57	Q9VIL1	Yes	Yes	PTHR15664	PTHR15664
3573	Q96DM1	Q9VHL1	Yes	No	PTHR46599	PTHR46599
3574	Q5VTE6	Q24239	Yes	No	PTHR12121	PTHR12121
3575	Q14318	Q7K3D4	Yes	No	PTHR46512	PTHR46512
3576	P07814	P28668	Yes	Yes	PTHR43382	PTHR43382
3577	A1KZ92	Q9VZZ4	Yes	Yes	PTHR11475	PTHR11475
3578	Q9H553	Q9VZU8	Yes	Yes	PTHR45918	PTHR45918
3579	Q5TC12	Q9VES8	Yes	No	PTHR13126	PTHR13126
3580	Q9UPM9	Q9VF59	Yes	Yes	PTHR12968	PTHR12968
3581	P10809	O02649	Yes	Yes	PTHR45633	PTHR45633
3582	P27824	Q9VAL7	Yes	Yes	PTHR11073	PTHR11073
3583	P10515	Q9VM14	Yes	Yes	PTHR23151	PTHR23151
3584	Q9BY44	Q9VNX8	Yes	Yes	PTHR13227	PTHR13227
3585	Q13158	Q9V3B4	Yes	No	PTHR15077	PTHR15077
3586	O60921	Q9VN60	Yes	Yes	PTHR12900	PTHR12900
3587	P35503	Q9VJH8	Yes	No	PTHR48050	PTHR48043
3588	P52209	P41572	Yes	Yes	PTHR11811	PTHR11811
3589	Q96AT9	Q95RV5	Yes	Yes	PTHR11749	PTHR11749
3590	O43663	Q9VZ61	Yes	No	PTHR19321	PTHR19321
3591	O43148	Q9VJQ4	Yes	Yes	PTHR12189	PTHR12189
3592	O14561	Q94519	Yes	No	PTHR20863	PTHR20863
3593	Q9NQR4	Q9VHE4	Yes	Yes	PTHR23088	PTHR23088
3594	P26196	P23128	Yes	Yes	PTHR47960	PTHR47960
3595	Q86UL3	A0A0B4LGJ9	Yes	No	PTHR23063	PTHR23063
3596	Q96CS3	Q9VJ58	Yes	Yes	PTHR23322	PTHR23322
3597	O60656	Q9VGT5	Yes	No	PTHR48050	PTHR48043
3598	P50336	Q9VC52	Yes	Yes	PTHR42923	PTHR42923
3599	Q9GZZ9	Q9VYY3	Yes	Yes	PTHR10953	PTHR10953
3600	Q9BVA6	Q8SWV6	Yes	No	PTHR13504	PTHR13504
3601	P49770	O76863	Yes	Yes	PTHR45859	PTHR45859
3602	Q01085	Q8IMX4	Yes	No	PTHR10352	PTHR10352
3603	A6PVC2	Q9VM91	Yes	No	PTHR45870	PTHR45870
3604	Q96DU7	Q7KV26	Yes	No	PTHR12400	PTHR12400
3605	Q5T4T1	Q7JV61	Yes	No	PTHR22779	PTHR22779
3606	P32238	Q7M3J6	Yes	No	PTHR24241	PTHR24238
3607	Q96I99	Q9V470	Yes	Yes	PTHR11815	PTHR11815
3608	Q9UNN5	Q7JUP3	Yes	Yes	PTHR23322	PTHR23322
3609	Q8WWM9	Q9VF15	Yes	Yes	PTHR46783	PTHR46458
3610	P42766	Q9W499	Yes	Yes	PTHR45722	PTHR45722
3611	P48052	Q0E9F9	Yes	No	PTHR11705	PTHR11705
3612	P78330	Q9VSY6	Yes	Yes	PTHR43344	PTHR43344
3613	Q6NSJ0	Q9VBR6	Yes	Yes	PTHR43053	PTHR43053
3614	P07550	Q9VCZ3	Yes	No	PTHR24248	PTHR24248
3615	P45974	Q9VZU7	Yes	Yes	PTHR24006	PTHR24006
3616	Q99766	A1ZAA9	Yes	Yes	PTHR13382	PTHR13382
