	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
2735	Q9ULX3	Q9N3D3	Yes	No	PTHR12814	PTHR12814
2736	P08559	P52899	Yes	Yes	PTHR11516	PTHR11516
2737	Q6ZVD8	Q09564	Yes	No	PTHR45752	PTHR45752
2738	Q9Y2D4	Q18286	Yes	Yes	PTHR12702	PTHR12702
2739	Q8N4Q1	Q19342	Yes	No	PTHR21622	PTHR21622
2740	Q96F07	O44518	Yes	Yes	PTHR12195	PTHR12195
2741	Q86WA6	Q9TZ58	Yes	Yes	PTHR46331	PTHR46331
2742	Q9H977	Q20197	Yes	Yes	PTHR13720	
2743	Q5T280	Q10950	Yes	Yes	PTHR12150	PTHR12150
2744	P46527	G5EEJ2	Yes	No	PTHR10265	PTHR10265
2745	P51970	Q9BL03	Yes	No	PTHR13344	PTHR13344
2746	Q9HCM2	U4PRY7	Yes	Yes	PTHR22625	PTHR22625
2747	Q9HCM2	O45657	Yes	No	PTHR22625	PTHR22625
2748	Q9UPR0	Q8IA75	Yes	Yes	PTHR10336	PTHR10336
2749	Q96G46	Q9TYN2	Yes	Yes	PTHR45846	PTHR45846
2750	Q96GW9	B3KYC0	Yes	Yes	PTHR43326	PTHR43326
2751	P83881	P48166	Yes	No	PTHR10369	PTHR10369
2752	Q15560	P52652	Yes	No	PTHR11477	PTHR11477
2753	O43505	G5EGF3	Yes	No	PTHR46420	PTHR47411
2754	P55199	Q9N554	Yes	No	PTHR23288	PTHR23288
2755	P15735	Q9N3L4	Yes	Yes	PTHR24347	PTHR24347
2756	Q9NWY4	O62291	Yes	Yes	PTHR13386	PTHR13386
2757	Q9NWH9	O62203	Yes	No	PTHR15683	PTHR15683
2758	Q0JRZ9	Q9TXS0	Yes	No	PTHR23065	PTHR23065
2759	Q9NRH2	G5EFV2	Yes	No	PTHR24343	PTHR24343
2760	Q13107	V6CJY2	Yes	No	PTHR21646	PTHR21646
2761	Q99442	Q18093	Yes	No	PTHR12443	PTHR12443
2762	P63167	Q22799	Yes	No	PTHR11886	PTHR11886
2763	Q8IXI2	Q94263	Yes	Yes	PTHR24072	PTHR24072
2764	P53675	P34574	Yes	Yes	PTHR10292	PTHR10292
2765	P48728	Q22968	Yes	Yes	PTHR43757	PTHR43757
2766	Q15046	Q22099	Yes	Yes	PTHR42918	PTHR42918
2767	Q96EE3	O45933	Yes	Yes	PTHR11024	PTHR11024
2768	Q8WYQ3	Q09254	Yes	No	PTHR13523	PTHR13523
2769	Q16134	Q11190	Yes	Yes	PTHR10617	PTHR10617
2770	Q07866	P46822	Yes	Yes	PTHR45783	PTHR45783
2771	Q96DH6	G5EFS2	Yes	No	PTHR48032	PTHR48032
2772	Q96E11	P91478	Yes	No	PTHR20982	PTHR20982
2773	O43504	O17268	Yes	Yes	PTHR13342	PTHR13342
2774	Q96DR7	Q965J0	Yes	No	PTHR12845	PTHR12845
2775	Q9HAS3	A0A131MBV2	Yes	Yes	PTHR10590	PTHR10590
2776	Q8WVM8	Q20364	Yes	Yes	PTHR11679	PTHR11679
2777	Q9Y3P9	H2KZZ6	Yes	Yes	PTHR47219	PTHR47219
2778	Q9H7L9	Q19805	Yes	No	PTHR21964	
2779	Q99595	O44477	Yes	No	PTHR10485	PTHR10485
2780	P09884	C7IVS4	Yes	Yes	PTHR45861	PTHR45861
2781	Q8IY18	Q18237	Yes	Yes	PTHR45916	PTHR45916
2782	Q8WV19	Q7YTP0	Yes	No	PTHR23137	PTHR23137
2783	Q9NRW4	Q9TY00	Yes	No	PTHR45948	PTHR45948
2784	Q6DKK2	Q9XW00	Yes	No	PTHR13143	PTHR13143
2785	Q7Z7H8	Q21083	Yes	No	PTHR11560	PTHR11560
2786	Q8NFU5	O62519	Yes	No	PTHR12400	PTHR12400
2787	Q96SJ8	Q11098	Yes	No	PTHR19282	PTHR19282
2788	O14958	Q20203	Yes	No	PTHR10033	PTHR10033
2789	Q5VZE5	O17003	Yes	No	PTHR21373	PTHR21373
2790	P49354	O44501	Yes	Yes	PTHR11129	PTHR11129
2791	Q14680	U4PR86	Yes	Yes	PTHR24343	PTHR24343
2792	Q8WUM9	O17404	Yes	No	PTHR11101	PTHR11101
2793	Q6PKC3	G5ECV3	Yes	No	PTHR46497	PTHR10822
2794	Q9NQG5	P34281	Yes	Yes	PTHR12460	PTHR12460
2795	P48775	Q09474	Yes	Yes	PTHR10138	PTHR10138
2796	Q0P651	Q18852	Yes	Yes	PTHR13617	PTHR13617
2797	O15229	Q21795	Yes	Yes	PTHR46028	PTHR46028
2798	Q9NY93	O17157	Yes	Yes	PTHR24031	PTHR24031
2799	Q9GZL7	P91343	Yes	Yes	PTHR19855	PTHR19855
2800	P52757	Q965N4	Yes	Yes	PTHR46075	PTHR46075
2801	Q38SD2	Q9TZM3	Yes	No	PTHR48055	PTHR48057
2802	P11021	P27420	Yes	Yes	PTHR19375	PTHR19375
2803	Q6P587	P34673	Yes	Yes	PTHR11820	PTHR11820
2804	Q08211	Q22307	Yes	Yes	PTHR18934	PTHR18934
2805	Q9UH77	G5EGS4	Yes	Yes	PTHR24412	PTHR24412
2806	Q9H7D7	Q965W8	Yes	Yes	PTHR22838	PTHR22838
2807	P60002	Q9XVZ8	Yes	Yes	PTHR20934	PTHR20934
2808	P62879	P17343	Yes	Yes	PTHR19850	PTHR19850
2809	Q9NXV2	Q18776	Yes	No	PTHR14958	PTHR14958
2810	A7E2Y1	Q21000	Yes	Yes	PTHR45615	PTHR45615
2811	A7E2Y1	P12844	Yes	Yes	PTHR45615	PTHR45615
2812	A7E2Y1	P02566	Yes	Yes	PTHR45615	PTHR45615
2813	A7E2Y1	P12845	Yes	Yes	PTHR45615	PTHR45615
2814	A7E2Y1	P02567	Yes	Yes	PTHR45615	PTHR45615
2815	A7E2Y1	G5EBY3	Yes	Yes	PTHR45615	PTHR45615
2816	A7E2Y1	Q20641	Yes	Yes	PTHR45615	PTHR45615
2817	Q9Y2I7	G5ED98	Yes	No	PTHR46715	PTHR45748
2818	Q8TDN6	P34524	Yes	No	PTHR13634	PTHR13634
2819	Q06609	Q95Q25	Yes	Yes	PTHR22942	PTHR22942
2820	Q02156	P34885	Yes	Yes	PTHR24356	PTHR24356
2821	Q9NSE4	E2JL04	Yes	Yes	PTHR42765	PTHR42765
2822	P63151	G5EDR3	Yes	Yes	PTHR11871	PTHR11871
2823	P13984	Q8MYM8	Yes	Yes	PTHR10445	PTHR10445
2824	P46087	Q9TYV5	Yes	No	PTHR22807	PTHR22807
2825	Q01658	O45550	Yes	No	PTHR46138	PTHR46138
2826	Q9H2P9	Q17514	Yes	Yes	PTHR10882	PTHR10882
2827	O00623	Q19189	Yes	Yes	PTHR12888	PTHR12888
2828	Q96DI7	Q19211	Yes	Yes	PTHR44006	PTHR44006
2829	Q05940	Q9GNP0	Yes	Yes	PTHR23506	PTHR23506
2830	Q8N9M1	O62258	Yes	No	PTHR21359	PTHR21359
2831	Q9UH99	Q20745	Yes	No	PTHR12911	PTHR12911
2832	Q92993	Q9TYU5	Yes	Yes	PTHR10615	PTHR10615
2833	Q9UM00	Q19714	Yes	No	PTHR20917	PTHR20917
2834	O60331	O01759	Yes	No	PTHR23086	PTHR23086
2835	P14866	Q95QR5	Yes	Yes	PTHR15592	PTHR15592
2836	Q9HD26	O18302	Yes	Yes	PTHR16528	PTHR16528
2837	Q6P161	O17839	Yes	No	PTHR28595	PTHR28595
2838	Q9Y2Z4	H2KZL6	Yes	Yes	PTHR11766	PTHR11766
2839	P26639	P52709	Yes	Yes	PTHR11451	PTHR11451
2840	P42892	O16796	Yes	Yes	PTHR11733	PTHR11733
2841	Q13131	Q95ZQ4	Yes	Yes	PTHR24343	PTHR24343
2842	Q9H993	O45417	Yes	Yes	PTHR12260	PTHR12260
2843	Q09161	O01763	Yes	Yes	PTHR12412	PTHR12412
2844	Q6IAN0	Q65ZI3	Yes	Yes	PTHR44196	PTHR44196
2845	P23415	G5EEZ3	Yes	No	PTHR18945	PTHR18945
2846	Q8N0X7	O44735	Yes	No	PTHR21068	PTHR21068
2847	Q9BTX3	Q21737	Yes	Yes	PTHR13505	PTHR13505
2848	Q9H0R4	O01581	Yes	Yes	PTHR19288	PTHR19288
2849	P13798	Q9TYX1	Yes	Yes	PTHR42776	PTHR42776
2850	O75762	Q18297	Yes	Yes	PTHR24123	PTHR24197
2851	Q8N573	H2L003	Yes	No	PTHR23354	PTHR23354
2852	Q14691	Q22019	Yes	Yes	PTHR12914	PTHR12914
2853	Q6PCB7	Q18916	Yes	No	PTHR43107	PTHR43107
2854	Q8WU90	Q93618	Yes	Yes	PTHR12681	PTHR12681
2855	O00482	Q19345	Yes	No	PTHR24086	PTHR24086
2856	P12532	O45011	Yes	No	PTHR11547	PTHR11547
2857	Q14558	Q23166	Yes	No	PTHR10210	PTHR10210
2858	Q765P7	A0A1C3NSH3	Yes	No	PTHR15708	PTHR15708
2859	P28330	O01502	Yes	No	PTHR48083	PTHR48083
2860	Q5D1E8	Q95YE2	Yes	No	PTHR12876	PTHR12876
2861	Q9HD20	P90747	Yes	Yes	PTHR45630	PTHR45630
2862	Q9BQT8	O62347	Yes	Yes	PTHR46356	PTHR46356
2863	Q9H871	Q22302	Yes	Yes	PTHR12170	PTHR12170
2864	O14734	Q95Q68	Yes	No	PTHR11066	PTHR11066
2865	Q9BRX9	Q19986	Yes	Yes	PTHR22842	PTHR22842
2866	Q9NXL6	Q9GYF0	Yes	Yes	PTHR12185	PTHR12185
2867	Q9UBQ5	Q9XUP3	Yes	Yes	PTHR13022	PTHR13022
2868	Q5HYI8	D0FK02	Yes	Yes	PTHR24073	PTHR24073
2869	P10114	O17599	Yes	No	PTHR24070	PTHR24070
2870	O95476	Q20432	Yes	Yes	PTHR12210	PTHR12210
2871	P61026	Q94148	Yes	Yes	PTHR47980	PTHR47980
2872	O14925	Q9XVQ2	Yes	No	PTHR15371	PTHR15371
2873	P21912	Q09545	Yes	Yes	PTHR11921	PTHR11921
2874	P00374	Q93341	Yes	Yes	PTHR48069	PTHR48069
2875	Q9NQX7	H2KZ11	Yes	No	PTHR10962	PTHR10962
2876	Q9P2I0	O17403	Yes	Yes	PTHR45922	PTHR45922
2877	Q5VZK9	Q21301	Yes	No	PTHR24112	PTHR24112
2878	P61201	O01422	Yes	Yes	PTHR10678	PTHR10678
2879	Q15286	Q9U2C3	Yes	Yes	PTHR47977	PTHR47977
2880	Q8WZ79	P34508	Yes	Yes	PTHR10858	PTHR10858
2881	Q9NVM4	Q9XW42	Yes	Yes	PTHR11006	PTHR11006
2882	Q86TL0	Q9U1N6	Yes	No	PTHR22624	PTHR22624
2883	Q9UIV1	Q17345	Yes	Yes	PTHR10797	PTHR10797
2884	P35558	O44906	Yes	Yes	PTHR11561	PTHR11561
2885	Q9NQ55	O44991	Yes	No	PTHR12661	PTHR12661
2886	Q6P2H8	Q9TZH8	Yes	Yes	PTHR12265	PTHR12265
2887	P17568	P90789	Yes	Yes	PTHR20900	PTHR20900
2888	P46779	Q21930	Yes	Yes	PTHR10544	PTHR10544
2889	P49773	P53795	Yes	Yes	PTHR23089	PTHR23089
2890	Q6NVY1	Q19278	Yes	Yes	PTHR43176	PTHR43176
2891	O75425	Q18438	Yes	No	PTHR34441	PTHR34441
2892	Q15020	Q17430	Yes	Yes	PTHR15481	PTHR23236
2893	O43708	Q9N4H6	Yes	No	PTHR42673	PTHR42673
2894	P50993	P90735	Yes	Yes	PTHR43294	PTHR43294
2895	P50993	G5EFV6	Yes	Yes	PTHR43294	PTHR43294
2896	O00522	G5EDH0	Yes	No	PTHR13283	PTHR13283
2897	P04181	Q18040	Yes	Yes	PTHR11986	PTHR11986
2898	P52429	H2KYI9	Yes	Yes	PTHR11255	PTHR11255
2899	O43639	Q95PX0	Yes	Yes	PTHR19969	PTHR19969
2900	Q12965	Q19901	Yes	Yes	PTHR13140	PTHR13140
2901	O94811	P91127	Yes	No	PTHR12932	PTHR12932
2902	P20933	Q21697	Yes	Yes	PTHR10188	PTHR10188
2903	P60174	Q10657	Yes	Yes	PTHR21139	PTHR21139
2904	Q9NYB9	Q10929	Yes	No	PTHR10460	PTHR10460
2905	P62068	P34547	Yes	Yes	PTHR24006	PTHR24006
2906	Q9UI15	O44788	Yes	No	PTHR47385	PTHR47385
2907	P61803	P52872	Yes	Yes	PTHR10705	PTHR10705
2908	Q06481	Q10651	Yes	No	PTHR23103	PTHR23103
2909	Q92979	Q9XX15	Yes	Yes	PTHR12636	PTHR12636
2910	Q969S6	H2L0K6	Yes	Yes	PTHR13568	PTHR13568
2911	P30049	Q09544	Yes	Yes	PTHR13822	PTHR13822
2912	P48553	B1V899	Yes	No	PTHR13251	PTHR13251
2913	Q96CB9	Q95XR2	Yes	No	PTHR22808	
2914	Q96Q11	Q93795	Yes	Yes	PTHR46173	PTHR46173
2915	Q96HW7	O18167	Yes	No	PTHR20938	PTHR20938
2916	Q13616	Q17389	Yes	Yes	PTHR11932	PTHR11932
2917	P20815	O17807	Yes	No	PTHR24302	PTHR24282
2918	P23284	P52014	Yes	Yes	PTHR11071	PTHR11071
2919	Q12981	C0Z1Y7	Yes	No	PTHR12825	PTHR12825
2920	Q6PIU2	Q9XWL5	Yes	Yes	PTHR23024	PTHR23024
2921	P23258	P34475	Yes	Yes	PTHR11588	PTHR11588
2922	Q9UPW8	P27715	Yes	No	PTHR10480	PTHR10480
2923	Q3YEC7	Q19210	Yes	No	PTHR14932	PTHR14932
2924	Q9UIJ7	Q09629	Yes	No	PTHR23359	PTHR23359
2925	P52732	G5ECF4	Yes	No	PTHR47970	PTHR47970
2926	Q14954	Q9TZ79	Yes	No	PTHR11738	
2927	P40939	Q9GYT0	Yes	Yes	PTHR43612	PTHR43612
2928	Q15005	Q9XWW1	Yes	Yes	PTHR13085	PTHR13085
2929	Q8IYB7	Q09568	Yes	Yes	PTHR23355	PTHR23355
2930	Q15526	Q9N5N8	Yes	Yes	PTHR23427	PTHR23427
2931	Q9Y5R8	B1GRL5	Yes	Yes	PTHR23249	PTHR23249
2932	Q9BZV2	Q17766	Yes	No	PTHR10686	PTHR10686
2933	Q9Y2K9	A0A0K3ATN9	Yes	No	PTHR10241	PTHR10241
2934	Q9Y2S7	Q95PW5	Yes	Yes	PTHR14289	PTHR14289
2935	Q9GZS1	Q95X83	Yes	No	PTHR14440	PTHR14440
2936	P02549	Q21408	Yes	Yes	PTHR11915	PTHR11915
2937	O14802	Q18566	Yes	Yes	PTHR19376	PTHR19376
2938	Q5TA50	A0A3P6NP42	Yes	No	PTHR10219	PTHR10219
2939	P63173	O17570	Yes	Yes	PTHR10965	PTHR10965
2940	Q9H2D1	Q21084	Yes	Yes	PTHR45683	PTHR45683
2941	P11498	O17732	Yes	Yes	PTHR43778	PTHR43778
2942	Q9Y584	Q9NAQ9	Yes	No	PTHR14110	PTHR14110
2943	Q9NPJ8	Q9U757	Yes	No	PTHR12612	PTHR12612
2944	Q8IVH8	Q23290	Yes	No	PTHR48012	PTHR48012
2945	Q67FW5	Q19421	Yes	Yes	PTHR22916	PTHR22916
2946	P10515	Q19749	Yes	Yes	PTHR23151	PTHR23151
2947	Q969L4	Q7YWY5	Yes	No	PTHR21196	PTHR21196
2948	Q13057	Q9BL56	Yes	No	PTHR10695	PTHR10695
2949	Q9Y3A3	P34349	Yes	Yes	PTHR22599	PTHR22599
2950	P40616	Q20758	Yes	Yes	PTHR11711	PTHR11711
2951	Q12788	O18215	Yes	Yes	PTHR19854	PTHR19854
2952	Q9H0D6	Q9U299	Yes	Yes	PTHR12341	PTHR12341
2953	P08238	Q18688	Yes	Yes	PTHR11528	PTHR11528
2954	Q8N2U9	G5EE99	Yes	Yes	PTHR14856	PTHR14856
2955	P84098	O02639	Yes	Yes	PTHR10722	PTHR10722
2956	Q96SZ6	Q09316	Yes	Yes	PTHR43020	PTHR43020
2957	Q16635	Q23598	Yes	Yes	PTHR12497	PTHR12497
2958	Q5XUX1	Q22071	Yes	No	PTHR19855	PTHR19855
2959	Q15011	Q93559	Yes	Yes	PTHR12943	PTHR12943
2960	Q9UHK6	Q18122	Yes	Yes	PTHR48228	PTHR48228
2961	Q9UKX2	Q21000	Yes	Yes	PTHR45615	PTHR45615
2962	Q9UKX2	P02566	Yes	Yes	PTHR45615	PTHR45615
2963	Q9UKX2	P12844	Yes	Yes	PTHR45615	PTHR45615
2964	Q9UKX2	P02567	Yes	Yes	PTHR45615	PTHR45615
2965	Q9UKX2	P12845	Yes	Yes	PTHR45615	PTHR45615
2966	Q9UKX2	Q20641	Yes	Yes	PTHR45615	PTHR45615
2967	Q99832	Q9TZS5	Yes	Yes	PTHR11353	PTHR11353
2968	O00233	Q10920	Yes	Yes	PTHR12651	PTHR12651
2969	O60884	O16303	Yes	Yes	PTHR43888	PTHR43888
2970	Q96M98	Q19060	Yes	No	PTHR21207	PTHR21207
2971	Q4ZJI4	Q9XU88	Yes	No	PTHR31102	PTHR31102
2972	P49821	Q17880	Yes	Yes	PTHR11780	PTHR11780
2973	Q9NVH2	G5EDW9	Yes	No	PTHR13322	PTHR13322
2974	Q9NZC4	G5EC57	Yes	No	PTHR11849	PTHR11849
2975	P23921	Q03604	Yes	Yes	PTHR11573	PTHR11573
2976	Q9BQ90	A0A3B1E9Z3	Yes	Yes	PTHR46461	PTHR46461
2977	Q8WTV0	Q9XTT3	Yes	No	PTHR11923	PTHR11923
2978	Q9Y2Z9	O01884	Yes	Yes	PTHR43876	PTHR43876
2979	Q149N8	H2L0J8	Yes	No	PTHR45865	PTHR45865
2980	Q8N2M8	Q19854	Yes	No	PTHR13161	PTHR13161
2981	Q9H9Y6	Q27493	Yes	Yes	PTHR20856	PTHR20856
2982	Q9NZV8	Q95XD1	Yes	Yes	PTHR11537	PTHR11537
2983	Q8NDA8	K8ERU3	Yes	Yes	PTHR23120	PTHR23120
2984	P50579	H1UBK1	Yes	No	PTHR45777	PTHR45777
2985	Q86UL3	Q21812	Yes	Yes	PTHR23063	PTHR23063
2986	P06744	Q7K707	Yes	Yes	PTHR11469	PTHR11469
2987	Q9ULZ9	G5EGM1	Yes	Yes	PTHR10201	PTHR10201
2988	O95376	Q22431	Yes	Yes	PTHR11685	PTHR11685
2989	P52948	G5EEH9	Yes	No	PTHR23198	PTHR23198
2990	Q9H293	A0A0S4XR92	Yes	No		
2991	Q9UBL3	G5EFZ3	Yes	Yes	PTHR10598	PTHR10598
2992	P09001	P49404	Yes	No	PTHR11229	PTHR11229
2993	Q13099	G5ED37	Yes	Yes	PTHR44117	PTHR44117
2994	O95900	Q9N3X3	Yes	Yes	PTHR13195	PTHR13195
2995	Q9HD45	U4PRX8	Yes	Yes	PTHR10766	PTHR10766
2996	Q92506	A0A163UT65	Yes	Yes	PTHR42760	PTHR24321
2997	Q96L34	Q9TW45	Yes	No	PTHR24346	PTHR24346
2998	Q99728	Q21209	Yes	No	PTHR24171	PTHR24171
2999	Q9Y3C4	O44566	Yes	Yes	PTHR15840	PTHR15840
3000	Q9H0S4	P34580	Yes	Yes	PTHR24031	PTHR24031
3001	Q96J84	B1Q236	Yes	No	PTHR11640	PTHR11640
3002	P27695	G5EBR7	Yes	Yes	PTHR22748	PTHR22748
3003	Q96JB5	Q9U2Y2	Yes	Yes	PTHR14894	PTHR14894
3004	Q9NRD8	O61213	Yes	Yes	PTHR11972	PTHR11972
3005	Q9NRD8	O01795	Yes	Yes	PTHR11972	PTHR11972
3006	Q5MNV8	Q20775	Yes	No	PTHR34098	PTHR34098
3007	Q9Y4U1	Q7Z144	Yes	Yes	PTHR31457	PTHR31457
3008	Q96DM3	Q95Y58	Yes	Yes	PTHR12897	PTHR12897
3009	P49959	Q23255	Yes	No	PTHR10139	PTHR10139
3010	P21728	Q86ME6	Yes	No	PTHR24248	PTHR24247
3011	A6NGC4	G5EF48	Yes	No	PTHR13439	PTHR13439
3012	P27824	P34652	Yes	No	PTHR11073	PTHR11073
3013	Q01650	Q19834	Yes	Yes	PTHR11785	PTHR11785
3014	Q96F63	Q9U385	Yes	No	PTHR31840	PTHR31840
3015	Q5T653	O45110	Yes	No	PTHR13691	PTHR13691
3016	O00418	O01991	Yes	Yes	PTHR45992	PTHR45992
3017	Q9NVJ2	G5EDC6	Yes	Yes	PTHR45732	PTHR45732
3018	P60602	Q93511	Yes	Yes	PTHR28525	PTHR28525
3019	Q96EY7	Q9N584	Yes	No	PTHR16276	PTHR16276
3020	Q05193	P39055	Yes	Yes	PTHR11566	PTHR11566
3021	O43257	A9D699	Yes	Yes	PTHR13093	PTHR13093
3022	O60658	Q9N2V9	Yes	Yes	PTHR11347	PTHR11347
3023	Q8N6R0	Q17539	Yes	Yes	PTHR12176	PTHR12176
3024	Q9H3L0	Q9XWC9	Yes	Yes	PTHR13192	PTHR13192
3025	Q9UNZ2	Q9N2W5	Yes	No	PTHR23333	PTHR23333
3026	Q00403	O16991	Yes	Yes	PTHR11618	PTHR11618
3027	Q86W50	Q09357	Yes	No	PTHR13393	PTHR13393
3028	Q01105	Q18240	Yes	No	PTHR11875	PTHR11875
3029	Q86SF2	O61397	Yes	Yes	PTHR11675	PTHR11675
3030	Q9Y4I1	G8JY81	Yes	Yes	PTHR13140	PTHR13140
3031	Q99567	Q09372	Yes	No	PTHR13257	
3032	Q96J94	P90786	Yes	Yes	PTHR22891	PTHR22891
3033	Q17R31	P90989	Yes	Yes	PTHR46317	PTHR46317
3034	Q6PI78	Q95QS6	Yes	No	PTHR21706	PTHR21706
3035	Q8N4J0	O62483	Yes	Yes	PTHR12303	
3036	Q5VZ03	O61985	Yes	No	PTHR46762	PTHR13871
3037	Q03393	O02058	Yes	Yes	PTHR12589	PTHR12589
3038	Q9BVS4	Q95Q34	Yes	No	PTHR45852	PTHR45852
3039	Q6JQN1	O01590	Yes	Yes	PTHR48083	PTHR48083
3040	Q8N954	Q22178	Yes	Yes	PTHR21032	PTHR21032
3041	Q9NVD7	O16785	Yes	Yes	PTHR12114	PTHR12114
3042	P54252	O17850	Yes	Yes	PTHR14159	PTHR14159
3043	Q13217	Q9N3E0	Yes	No	PTHR44140	PTHR44140
3044	P62847	Q1XFY9	Yes	Yes	PTHR10496	PTHR10496
3045	P55198	P34447	Yes	No	PTHR13793	PTHR13793
3046	Q6DN90	Q94287	Yes	No	PTHR10663	
3047	Q9UPV0	A0A1C3NSL9	Yes	No	PTHR18902	PTHR21517
3048	Q92870	Q9BKZ9	Yes	No	PTHR14058	PTHR14058
3049	Q9NR19	Q18496	Yes	Yes	PTHR24095	PTHR24095
3050	Q9UJY4	Q23165	Yes	Yes	PTHR45905	PTHR45905
3051	Q9Y484	Q86MP3	Yes	Yes	PTHR11227	PTHR11227
3052	P03905	P24892	Yes	No	PTHR43507	PTHR43507
3053	P61916	O17271	Yes	No	PTHR11306	PTHR11306
3054	P62079	Q22495	Yes	Yes	PTHR19282	PTHR19282
3055	Q7Z4G4	Q9N4H1	Yes	Yes	PTHR13370	PTHR13370
3056	Q96MF7	Q23420	Yes	No	PTHR21330	PTHR21330
3057	O60739	Q967F1	Yes	No	PTHR10388	PTHR10388
3058	A0AV02	Q19301	Yes	Yes	PTHR11827	PTHR11827
3059	P59510	Q19791	Yes	Yes	PTHR13723	PTHR13723
3060	O60763	G5EGG0	Yes	Yes	PTHR10013	PTHR10013
3061	Q3SY77	Q17399	Yes	No	PTHR48043	PTHR48043
3062	Q9Y2V7	Q21270	Yes	Yes	PTHR21506	PTHR21506
3063	P62888	Q9XWS4	Yes	Yes	PTHR11449	PTHR11449
3064	Q13907	G5EFQ1	Yes	Yes	PTHR10885	PTHR10885
3065	Q8WXX5	Q22751	Yes	Yes	PTHR44144	PTHR44144
3066	Q86TI2	H2KZK7	Yes	No	PTHR11731	PTHR11731
3067	Q92947	Q20772	Yes	Yes	PTHR42807	PTHR42807
3068	Q10472	P34678	Yes	Yes	PTHR11675	PTHR11675
3069	P04843	Q9GZH4	Yes	Yes	PTHR21049	PTHR21049
3070	P13051	Q9U221	Yes	No	PTHR11264	PTHR11264
3071	P78396	P34638	Yes	No	PTHR10177	PTHR10177
3072	Q92771	Q21489	Yes	No	PTHR11472	PTHR11472
3073	O14530	Q11183	Yes	Yes	PTHR21148	PTHR21148
3074	Q13123	Q9N4U5	Yes	No	PTHR12765	PTHR12765
3075	P61964	Q17963	Yes	Yes	PTHR22847	PTHR22847
3076	Q9NVR7	A0A2C9C2X0	Yes	No	PTHR16052	PTHR16052
3077	A1L0T0	O61856	Yes	Yes	PTHR18968	PTHR18968
3078	Q6DHV7	Q8IG39	Yes	Yes	PTHR11409	PTHR11409
3079	P35221	P90947	Yes	Yes	PTHR18914	PTHR18914
3080	P18850	Q20435	Yes	No	PTHR46164	PTHR46164
3081	Q99961	B1V8A0	Yes	Yes	PTHR14167	PTHR14167
3082	O76071	Q9XW12	Yes	Yes	PTHR19920	PTHR19920
3083	Q96F86	Q21740	Yes	No	PTHR13612	PTHR13612
3084	O95470	Q9Y194	Yes	Yes	PTHR42735	PTHR42735
3085	Q15654	Q9U3F4	Yes	No	PTHR24212	PTHR24207
3086	O75832	C0Z1Y9	Yes	Yes	PTHR24126	
3087	Q5SZQ8	G5EE68	Yes	No	PTHR24012	PTHR24012
3088	P55082	Q94229	Yes	No	PTHR11422	
3089	Q6ISB3	G5EDF0	Yes	No	PTHR11037	PTHR11037
3090	O15066	Q19633	Yes	No	PTHR24115	PTHR24115
3091	P07237	Q17770	Yes	Yes	PTHR18929	PTHR18929
3092	Q99943	Q22267	Yes	No	PTHR10434	PTHR10434
3093	O95477	Q1RS86	Yes	Yes	PTHR19229	PTHR19229
3094	O95477	Q9TXV8	Yes	No	PTHR19229	PTHR19229
3095	P61024	Q17868	Yes	Yes	PTHR23415	PTHR23415
3096	Q9BZE9	Q17425	Yes	No	PTHR46467	PTHR46467
3097	P06241	O45539	Yes	Yes	PTHR24418	PTHR24418
3098	Q8NI37	O18183	Yes	Yes	PTHR12320	PTHR12320
3099	Q9BPU9	Q9N423	Yes	Yes	PTHR12968	PTHR12968
3100	Q9H8W4	P34657	Yes	Yes	PTHR46280	PTHR46280
3101	Q96FB5	Q93574	Yes	Yes	PTHR12496	PTHR12496
3102	Q6Y288	O01878	Yes	Yes	PTHR10811	PTHR10811
3103	O76094	P91240	Yes	Yes	PTHR14094	PTHR14094
3104	Q96SL4	H2KYJ6	Yes	Yes	PTHR11592	PTHR11592
3105	P30047	D6RYD9	Yes	Yes	PTHR16852	PTHR16852
3106	O75530	Q9GYS1	Yes	Yes	PTHR10253	PTHR10253
3107	P78536	Q94316	Yes	No	PTHR45702	PTHR45702
3108	P40926	O02640	Yes	Yes	PTHR11540	PTHR11540
3109	Q9H1J1	Q8WQF3	Yes	No	PTHR13112	PTHR13112
3110	P28324	G5EDL0	Yes	No	PTHR11849	PTHR11849
3111	Q8TCS8	Q965N3	Yes	Yes	PTHR11252	PTHR11252
3112	Q92759	K8F7X5	Yes	Yes	PTHR13152	PTHR13152
3113	Q05655	P34722	Yes	Yes	PTHR24356	PTHR24356
3114	Q5T6J7	O61968	Yes	Yes	PTHR43442	PTHR43442
3115	Q92797	O16929	Yes	Yes	PTHR15245	PTHR15245
3116	P30046	Q18785	Yes	Yes	PTHR11954	PTHR11954
3117	Q7L8J4	Q21194	Yes	No	PTHR19423	PTHR19423
3118	O14737	Q93408	Yes	Yes	PTHR10840	PTHR10840
3119	O75146	Q02328	Yes	No	PTHR10407	PTHR10407
3120	O95803	Q966W3	Yes	Yes	PTHR10605	PTHR10605
3121	O14657	Q95NU5	Yes	No	PTHR10760	PTHR10760
3122	Q9UNQ2	Q09522	Yes	Yes	PTHR11727	PTHR11727
3123	Q96G21	O62518	Yes	Yes	PTHR22734	PTHR22734
