prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P00724	O59852	Yes	Yes	PTHR42800	PTHR42800
P38152	O13844	Yes	Yes	PTHR45788	PTHR45788
P33204	Q92352	Yes	Yes	PTHR22629	PTHR22629
P53849	P36627	Yes	Yes	PTHR23002	PTHR23002
P0CX32	O59865	Yes	Yes	PTHR10496	PTHR10496
P32656	P87305	Yes	Yes	PTHR12192	PTHR12192
P40994	Q9Y7Z2	Yes	No	PTHR11711	PTHR11711
P38797	Q09189	Yes	Yes	PTHR12320	PTHR12320
P54780	Q9US22	Yes	No	PTHR11847	PTHR11847
Q05946	Q9USN3	Yes	Yes	PTHR19854	PTHR19854
P40035	Q9P7V8	Yes	Yes	PTHR45671	PTHR45671
P20049	O60078	Yes	Yes	PTHR21363	PTHR21363
P46959	O14307	Yes	Yes	PTHR12133	PTHR12133
Q04739	P78789	Yes	No	PTHR10343	PTHR10343
Q04067	P78795	Yes	Yes	PTHR10352	PTHR10352
P38758	Q10058	Yes	Yes	PTHR13847	PTHR13847
Q12270	O74926	Yes	No	PTHR43066	PTHR43066
P53314	O14080	Yes	No	PTHR28141	PTHR28141
P35180	O14225	Yes	No	PTHR12430	PTHR12430
Q04601	O42839	Yes	No	PTHR13260	PTHR13260
P32325	O59836	Yes	No	PTHR15375	PTHR15375
P38291	O94251	Yes	No	PTHR28256	PTHR15314
P40335	Q10243	Yes	Yes	PTHR12233	PTHR12233
Q06385	O14205	Yes	Yes	PTHR12704	PTHR12704
Q08967	Q09917	Yes	No	PTHR31145	PTHR31145
Q06991	O13729	Yes	No	PTHR28019	PTHR28019
P04046	P41390	Yes	Yes	PTHR11907	PTHR11907
P41816	Q09670	Yes	No	PTHR22893	PTHR22893
P16661	O13933	Yes	Yes	PTHR13036	PTHR13036
P41543	Q10176	Yes	Yes	PTHR21049	PTHR21049
P23594	P23636	Yes	Yes	PTHR45619	PTHR45619
P40957	P87169	Yes	No	PTHR23168	PTHR23168
P04147	P31209	Yes	Yes	PTHR24012	PTHR24012
P38886	O94444	Yes	Yes	PTHR10223	
P21264	P15567	Yes	Yes	PTHR11609	PTHR11609
P53044	O42915	Yes	Yes	PTHR12555	PTHR12555
Q12146	Q9UTC3	Yes	Yes	PTHR22768	PTHR22768
P39931	O74903	Yes	No	PTHR19237	PTHR19237
P33754	Q9UUA4	Yes	Yes	PTHR28229	PTHR28229
P40518	Q10316	Yes	Yes	PTHR12644	PTHR12644
P32642	O74790	Yes	No	PTHR10293	PTHR10293
P29453	O13672	Yes	No	PTHR23105	PTHR23105
P32352	P87113	Yes	Yes	PTHR10868	PTHR10868
P39015	O42914	Yes	No	PTHR12299	PTHR12299
P39515	P87130	Yes	Yes	PTHR10485	PTHR10485
Q06337	O59773	Yes	No	PTHR46459	PTHR46459
P23585	O74969	Yes	No	PTHR48022	PTHR48022
P25039	Q9USZ1	Yes	Yes	PTHR43636	PTHR43636
P40892	Q09707	Yes	Yes	PTHR43017	PTHR23416
P0C2H8	Q9URX6	Yes	No	PTHR10956	PTHR10956
P53866	O74363	Yes	No	PTHR14195	PTHR14195
Q03829	Q76PC3	Yes	Yes	PTHR45667	PTHR45667
P32349	Q9C106	Yes	Yes	PTHR12949	PTHR12949
P53881	O74464	Yes	No	PTHR13501	PTHR13501
Q12186	O74555	Yes	No	PTHR11208	PTHR11208
P38888	O94726	Yes	No	PTHR45679	PTHR45679
P38859	Q9URU2	Yes	No	PTHR10887	PTHR10887
P40544	Q9UT11	Yes	No	PTHR16950	PTHR16950
P39538	O60079	Yes	No	PTHR21646	PTHR21646
P50947	O74736	Yes	Yes	PTHR10333	PTHR10333
P40069	O60100	Yes	Yes	PTHR10527	PTHR10527
Q3E7C1	Q9HDW3	Yes	Yes	PTHR28580	PTHR28580
P24384	O42643	Yes	Yes	PTHR18934	PTHR18934
P53204	Q9UT53	Yes	No	PTHR12039	PTHR12039
P39077	O74341	Yes	Yes	PTHR11353	PTHR11353
P32910	O94553	Yes	Yes	PTHR12780	PTHR12780
P31688	P78875	Yes	Yes	PTHR10788	PTHR10788
P27636	P41892	Yes	No	PTHR24361	PTHR24361
P46970	O59809	Yes	Yes	PTHR10997	PTHR10997
P29509	Q92375	Yes	Yes	PTHR48105	PTHR48105
P0CX34	P0CT62	Yes	Yes	PTHR12650	PTHR12650
P30656	P30655	Yes	Yes	PTHR11599	PTHR11599
P12612	O94501	Yes	Yes	PTHR11353	PTHR11353
P43535	O59672	Yes	Yes	PTHR19211	PTHR19211
Q12342	O74771	Yes	No	PTHR13357	PTHR13357
P16387	Q10489	Yes	Yes	PTHR11516	PTHR11516
P40345	O94680	Yes	Yes	PTHR11440	PTHR11440
Q02866	O94388	Yes	No	PTHR23101	PTHR23101
P28778	Q9UT82	Yes	No	PTHR21011	PTHR21011
P38081	O74799	Yes	Yes	PTHR31297	PTHR31297
P38745	O13989	Yes	No	PTHR21229	PTHR21229
Q12069	Q09709	Yes	Yes	PTHR21600	PTHR21600
P00830	P22068	Yes	Yes	PTHR15184	PTHR15184
P40469	Q9UTR1	Yes	Yes	PTHR12891	PTHR12891
P40090	O94459	Yes	No		PTHR21394
P39533	Q9P7D4	Yes	Yes	PTHR43160	PTHR43160
Q12380	O74971	Yes	Yes	PTHR13040	PTHR13040
P23255	P87121	Yes	Yes	PTHR15137	PTHR15137
P53915	Q9C0W1	Yes	Yes	PTHR10285	PTHR10285
P23561	P28829	Yes	Yes	PTHR11584	PTHR11584
P0CS90	P22774	Yes	Yes	PTHR19375	PTHR19375
Q3E754	P05764	Yes	No	PTHR10442	PTHR10442
P06782	O74536	Yes	Yes	PTHR24343	PTHR24343
P34241	O74415	Yes	No	PTHR13500	PTHR13500
P39685	O94385	Yes	Yes	PTHR28206	PTHR28206
P43636	Q96WW6	Yes	Yes	PTHR45918	PTHR45918
Q04311	O74977	Yes	Yes	PTHR16036	PTHR16036
P32469	O74898	Yes	Yes	PTHR10882	PTHR10882
P38772	O74906	Yes	No	PTHR13483	PTHR13483
P53096	O13298	Yes	Yes	PTHR48252	PTHR48252
P40555	O94393	Yes	Yes	PTHR12651	PTHR12651
P36077	Q9URV9	Yes	Yes	PTHR21348	PTHR21348
P47140	Q9UT84	Yes	No	PTHR23248	PTHR23248
Q03337	Q9P7N9	Yes	No	PTHR20902	PTHR20902
P40157	Q1MTR3	Yes	Yes	PTHR31913	PTHR31913
P53550	O13828	Yes	No	PTHR23114	PTHR23114
Q12004	O74366	Yes	Yes	PTHR12831	PTHR12831
P23638	Q09682	Yes	Yes	PTHR11599	PTHR11599
P35181	Q9P7N2	Yes	Yes	PTHR11753	PTHR11753
P43558	O13974	Yes	Yes	PTHR13312	PTHR13312
Q08622	Q09700	Yes	No	PTHR46434	PTHR46434
P52910	P78773	Yes	Yes	PTHR24095	PTHR24095
P53930	Q10319	Yes	Yes	PTHR23195	PTHR23195
Q12434	O14224	Yes	Yes	PTHR10980	PTHR10980
P26637	Q10490	Yes	Yes	PTHR45794	PTHR45794
P38636	O74735	Yes	Yes	PTHR46365	PTHR46365
P40506	Q9USK7	Yes	Yes	PTHR12290	PTHR12290
P43549	Q9P7T9	Yes	Yes	PTHR43829	PTHR43829
P38637	P38937	Yes	No	PTHR28032	PTHR28032
P38238	O36015	Yes	Yes	PTHR10920	PTHR10920
P25045	O59682	Yes	Yes	PTHR13693	PTHR13693
P38301	Q10320	Yes	Yes	PTHR12608	PTHR12608
P80210	Q02787	Yes	Yes	PTHR11846	PTHR11846
Q12277	O60124	Yes	No	PTHR11097	PTHR11097
P50942	O43001	Yes	Yes	PTHR11200	PTHR11200
Q04119	Q9C1W8	Yes	No	PTHR10340	PTHR10340
Q12449	Q9P782	Yes	Yes	PTHR13009	PTHR13009
P39985	O60094	Yes	No	PTHR13213	PTHR13213
Q12178	O59834	Yes	No	PTHR11079	PTHR11079
P53848	Q4LB35	Yes	Yes	PTHR20941	PTHR20941
P20434	Q09191	Yes	Yes	PTHR10535	PTHR10535
P25631	Q9UU77	Yes	No	PTHR24180	PTHR24134
P32495	Q9P7H0	Yes	Yes	PTHR23105	PTHR23105
P38803	O94718	Yes	No	PTHR16056	PTHR16056
Q06224	O13794	Yes	Yes	PTHR11203	PTHR11203
P15873	Q03392	Yes	Yes	PTHR11352	PTHR11352
P38996	Q10145	Yes	No	PTHR13968	PTHR13968
P39938	Q9UTG4	Yes	No	PTHR12538	PTHR12538
Q12071	O14093	Yes	No	PTHR12965	PTHR12965
P08067	Q09154	Yes	Yes	PTHR10134	PTHR10134
P28241	Q9USP8	Yes	Yes	PTHR11835	PTHR11835
P25576	Q9P7T7	Yes	Yes	PTHR31285	PTHR31285
P38929	Q9HDW7	Yes	Yes	PTHR24093	PTHR24093
Q12487	O60118	Yes	Yes	PTHR11545	PTHR11545
P38720	P78812	Yes	No	PTHR11811	PTHR11811
P53896	C6Y4B3	Yes	No	PTHR28022	PTHR28022
P40545	Q10184	Yes	Yes	PTHR43090	PTHR43090
P36047	P22194	Yes	Yes	PTHR45973	PTHR15454
P38179	Q9Y7I4	Yes	Yes	PTHR12646	PTHR12646
Q04651	O94283	Yes	Yes	PTHR10984	PTHR10984
P36070	Q10110	Yes	Yes	PTHR12790	PTHR12790
Q04491	O94319	Yes	Yes	PTHR11024	PTHR11024
P50278	O74455	Yes	No	PTHR11054	PTHR11054
P38251	O94697	Yes	Yes	PTHR11669	PTHR11669
Q02457	Q6E434	Yes	No	PTHR47807	PTHR47807
Q99260	P17608	Yes	Yes	PTHR24073	PTHR24073
P53070	O13670	Yes	Yes	PTHR11806	PTHR11806
P53742	O14236	Yes	Yes	PTHR11089	PTHR11089
P38876	O74806	Yes	Yes	PTHR17224	PTHR17224
P23639	O94579	Yes	Yes	PTHR11599	PTHR11599
P38626	O74557	Yes	Yes	PTHR19370	PTHR19370
P53877	Q10272	Yes	No	PTHR18763	PTHR18763
P38821	O36014	Yes	Yes	PTHR28570	PTHR28570
P28777	O74413	Yes	Yes	PTHR21085	PTHR21085
P53868	Q9P7Q9	Yes	Yes	PTHR22760	PTHR22760
P38748	O13747	Yes	Yes	PTHR24007	PTHR24007
Q06410	O42651	Yes	No	PTHR28005	PTHR28005
P11633	P87057	Yes	Yes	PTHR48112	PTHR48112
P14126	P36584	Yes	No	PTHR11363	PTHR11363
P40005	Q9UTC9	Yes	Yes	PTHR13303	PTHR13303
Q03862	O60180	Yes	No	PTHR10804	PTHR10804
P53845	P87148	Yes	No	PTHR14083	PTHR14083
P23287	Q12705	Yes	No	PTHR45673	PTHR45673
P38067	Q9US47	Yes	Yes	PTHR43353	PTHR43353
P11792	P50530	Yes	No	PTHR24356	PTHR24356
Q12149	Q10146	Yes	No	PTHR12124	PTHR12124
P07806	O75005	Yes	Yes	PTHR11946	PTHR11946
Q12196	O42650	Yes	No	PTHR45723	PTHR45723
P40055	Q9P4X3	Yes	Yes	PTHR14085	PTHR14085
P39994	Q9Y7M1	Yes	Yes	PTHR43710	PTHR43710
P48582	O13783	Yes	No	PTHR23030	PTHR23030
P02992	Q9Y700	Yes	Yes	PTHR43721	PTHR43721
P40993	O94306	Yes	No	PTHR14742	PTHR14742
P32832	O94522	Yes	No	PTHR22597	PTHR22597
P53281	O43125	Yes	No	PTHR45929	PTHR45929
Q3E833	Q10220	Yes	Yes	PTHR31283	PTHR31283
P53917	O13665	Yes	No	PTHR13239	PTHR13239
P08466	Q10480	Yes	Yes	PTHR13966	PTHR13966
Q12504	Q9P6L2	Yes	No	PTHR13271	PTHR13271
P43602	Q09729	Yes	No	PTHR11188	PTHR11188
Q03067	Q5FC18	Yes	Yes		
Q12050	O43086	Yes	No	PTHR23389	PTHR23389
Q08971	O59727	Yes	Yes	PTHR13410	PTHR13410
Q3E793	Q12238	Yes	No	PTHR46230	
Q08282	O60157	Yes	Yes	PTHR46529	PTHR13600
Q02863	Q9UUD6	Yes	No	PTHR21646	
Q12517	Q9P805	Yes	No	PTHR16290	
P25694	Q9P3A7	Yes	Yes	PTHR23077	PTHR23077
P28834	O13696	Yes	Yes	PTHR11835	PTHR11835
P05373	P78974	Yes	Yes	PTHR11458	PTHR11458
P38293	O74416	Yes	Yes	PTHR12828	PTHR12828
P47179	Q9HDY9	Yes	No	PTHR31002	PTHR31492
Q06389	Q09711	Yes	Yes	PTHR23055	PTHR23055
Q12408	Q9C0X9	Yes	No	PTHR11306	PTHR11306
P09119	P41411	Yes	No	PTHR10763	PTHR10763
Q04751	Q9USH6	Yes	No	PTHR20531	PTHR20531
P09457	O74479	Yes	Yes	PTHR11910	PTHR11910
P51534	O74994	Yes	No	PTHR45994	PTHR45994
Q01454	Q9C107	Yes	Yes	PTHR19932	PTHR19932
Q02890	O74739	Yes	Yes		
P06168	P78827	Yes	Yes	PTHR21371	PTHR21371
P11075	Q9P7V5	Yes	No	PTHR10663	PTHR10663
P53549	O74445	Yes	Yes	PTHR23073	PTHR23073
P29703	O60052	Yes	No	PTHR11129	PTHR11129
P23291	P40233	Yes	No	PTHR11909	PTHR11909
Q06063	O74553	Yes	Yes	PTHR11082	PTHR11082
P20433	O74825	Yes	No	PTHR21297	PTHR21297
P40002	O14367	Yes	No	PTHR28027	PTHR28027
P00447	Q9UQX0	Yes	Yes	PTHR11404	PTHR11404
P40562	Q9UT23	Yes	No	PTHR14025	PTHR14025
P38702	O13805	Yes	Yes	PTHR24089	PTHR24089
Q06836	O13817	Yes	No	PTHR10663	PTHR10663
P34240	O94402	Yes	No	PTHR11040	PTHR11040
P22141	Q09720	Yes	Yes	PTHR11599	PTHR11599
P38172	Q9HDW5	Yes	No	PTHR47260	PTHR47260
P53067	Q10297	Yes	No	PTHR10997	PTHR10997
P32773	Q9USU9	Yes	No	PTHR12694	PTHR12694
P10869	O60163	Yes	Yes	PTHR21499	PTHR21499
P26321	O74306	Yes	Yes	PTHR23410	PTHR23410
P46675	O94534	Yes	No	PTHR12609	PTHR12609
P39526	O42998	Yes	No	PTHR21663	PTHR21663
Q00955	P78820	Yes	Yes	PTHR45728	PTHR45728
P39730	Q10251	Yes	No	PTHR43381	PTHR43381
Q12442	Q09749	Yes	Yes	PTHR20855	PTHR20855
P33338	Q9P6L5	Yes	No	PTHR10407	PTHR10407
Q03529	O13846	Yes	Yes	PTHR12863	PTHR12863
P38915	O60097	Yes	No	PTHR19855	PTHR44156
P38088	Q10179	Yes	Yes	PTHR10745	PTHR10745
P32611	Q9Y7P4	Yes	Yes	PTHR13691	PTHR13691
P53853	Q9HGN2	Yes	Yes	PTHR11875	PTHR11875
P27810	O60160	Yes	Yes	PTHR31121	PTHR31121
P38875	O94380	Yes	Yes	PTHR12959	PTHR12959
P39524	O94296	Yes	Yes	PTHR24092	PTHR24092
Q00772	Q92398	Yes	No	PTHR24055	PTHR24055
Q03691	O14103	Yes	Yes	PTHR28090	PTHR28090
P43569	Q7Z991	Yes	Yes	PTHR12847	PTHR12847
Q00723	Q9UUD2	Yes	No	PTHR23142	PTHR23142
P25337	O74772	Yes	Yes	PTHR19411	PTHR19411
P38764	P87048	Yes	Yes	PTHR10943	PTHR10943
Q03455	Q9HGQ3	Yes	No	PTHR45755	PTHR45755
P38226	O94361	Yes	Yes	PTHR10983	PTHR10983
Q02767	O13872	Yes	Yes	PTHR12937	PTHR12937
P32908	O94383	Yes	Yes	PTHR18937	PTHR18937
P38339	O94466	Yes	Yes	PTHR23176	PTHR23176
P40416	O14286	Yes	Yes	PTHR24221	PTHR24221
P00572	P36590	Yes	Yes	PTHR10344	PTHR10344
P28495	Q10434	Yes	Yes	PTHR10653	PTHR10653
P25560	Q10358	Yes	Yes	PTHR10743	PTHR10743
P38628	Q09687	Yes	Yes	PTHR45955	PTHR45955
P40992	Q9UST5	Yes	No	PTHR31576	PTHR31576
P02400	P08094	Yes	No	PTHR21141	PTHR21141
P07250	Q9US14	Yes	No	PTHR12400	PTHR12400
P38732	O74738	Yes	No	PTHR13271	PTHR13271
P38249	O74760	Yes	No	PTHR14005	PTHR14005
P38932	Q09805	Yes	Yes	PTHR11679	PTHR11679
P00942	P07669	Yes	Yes	PTHR21139	PTHR21139
Q12396	O42707	Yes	No	PTHR12223	PTHR12223
P03875	P05511	Yes	Yes	PTHR33642	PTHR34047
P34252	O14216	Yes	No	PTHR28124	PTHR28124
P35999	Q10415	Yes	Yes	PTHR11804	PTHR11804
O74700	Q9P7K0	Yes	Yes	PTHR13172	PTHR13172
P40362	P78750	Yes	Yes	PTHR18359	PTHR18359
P40477	Q09847	Yes	No	PTHR21243	PTHR23193
P38260	O43030	Yes	No	PTHR19316	PTHR19316
P00931	O13831	Yes	Yes	PTHR48077	PTHR48077
P40494	O43066	Yes	No	PTHR22967	PTHR22967
Q04767	O74375	Yes	Yes	PTHR13314	PTHR13314
P28742	P24339	Yes	No	PTHR47970	PTHR47970
P06839	P26659	Yes	Yes	PTHR11472	PTHR11472
P38340	O13748	Yes	Yes	PTHR12753	PTHR12753
P53184	Q9USS0	Yes	No	PTHR11080	PTHR11080
Q04062	Q9US13	Yes	Yes	PTHR10539	PTHR10539
P23179	P40384	Yes	No	PTHR10848	PTHR10848
P22696	O74448	Yes	Yes	PTHR10657	PTHR10657
P36102	Q9UST1	Yes	No	PTHR12272	PTHR12272
Q04489	O74397	Yes	Yes	PTHR45937	PTHR45937
Q07530	Q1MTR7	Yes	Yes	PTHR24322	PTHR43618
P32599	O59945	Yes	Yes	PTHR19961	PTHR19961
P38431	Q09689	Yes	Yes	PTHR23001	PTHR23001
P25443	O74892	Yes	Yes	PTHR13718	PTHR13718
P08518	Q02061	Yes	Yes	PTHR20856	PTHR20856
P32770	O13801	Yes	No	PTHR23111	PTHR23111
Q12303	O59774	Yes	No	PTHR47965	PTHR47966
P30822	P14068	Yes	Yes	PTHR11223	PTHR11223
Q12060	O94301	Yes	No	PTHR21277	PTHR21277
P38988	O74439	Yes	Yes	PTHR46974	PTHR46974
P47077	Q92347	Yes	Yes	PTHR13102	PTHR13102
Q03860	O14223	Yes	Yes	PTHR28128	PTHR28128
Q07953	O14179	Yes	Yes	PTHR10927	PTHR10927
P19881	Q00472	Yes	Yes	PTHR19288	PTHR19288
P32807	O94395	Yes	Yes	PTHR12604	PTHR12604
P40422	P48011	Yes	Yes	PTHR12056	PTHR12056
P41910	O14109	Yes	No	PTHR22504	PTHR22504
P0CX23	P0CT68	Yes	Yes	PTHR10052	PTHR10052
P0CX23	P0CT69	Yes	Yes	PTHR10052	PTHR10052
Q08444	Q9UTK0	Yes	Yes	PTHR12814	PTHR12814
P33336	O13941	Yes	No	PTHR31361	PTHR31361
P35191	P87239	Yes	Yes	PTHR43096	PTHR43096
P15179	O94242	Yes	Yes	PTHR22594	PTHR22594
O13585	Q9UTB0	Yes	No	PTHR16027	PTHR16027
P16370	P37382	Yes	Yes	PTHR11800	PTHR11800
P13382	P28040	Yes	No	PTHR45861	PTHR45861
P20107	O13918	Yes	Yes	PTHR45820	PTHR45820
P38265	O36024	Yes	No		PTHR31740
P26754	Q92373	Yes	Yes	PTHR13989	PTHR13989
P41697	O13735	Yes	No	PTHR22741	PTHR22741
P32610	O59823	Yes	No	PTHR11671	PTHR11671
P38866	Q9HFE4	Yes	No	PTHR43539	PTHR23023
P53312	O94415	Yes	Yes	PTHR11815	PTHR11815
P07263	O43011	Yes	Yes	PTHR11476	PTHR11476
Q12001	O43053	Yes	Yes	PTHR12413	PTHR12413
Q06822	Q9UTR9	Yes	No	PTHR19854	PTHR19854
P24482	O94263	Yes	Yes	PTHR12708	PTHR12708
Q07478	O13792	Yes	Yes	PTHR47958	PTHR47958
P32842	Q9URZ8	Yes	Yes	PTHR10263	PTHR10263
Q02336	Q9P7J7	Yes	Yes	PTHR12374	PTHR12374
P41057	O74329	Yes	Yes	PTHR12010	PTHR12010
P41338	Q9UQW6	Yes	Yes	PTHR18919	PTHR18919
Q04772	O74875	Yes	No	PTHR46237	PTHR46237
P19211	P56289	Yes	Yes	PTHR11673	PTHR11673
P25345	Q9P6I0	Yes	Yes	PTHR22594	PTHR22594
Q03774	O74863	Yes	No	PTHR16288	PTHR16288
P12887	O74834	Yes	Yes	PTHR11264	PTHR11264
P40007	Q9Y7Z1	Yes	Yes	PTHR13243	PTHR13243
P41812	Q9UTA4	Yes	Yes	PTHR22731	PTHR22731
Q12030	O60171	Yes	No	PTHR21242	PTHR21242
Q12330	Q9USZ3	Yes	Yes	PTHR11193	PTHR11193
P00950	P36623	Yes	Yes	PTHR11931	PTHR11931
P53009	Q9P7X5	Yes	No	PTHR12984	PTHR12984
P40094	Q9Y7Z4	Yes	Yes	PTHR13302	PTHR13302
P48526	Q9USL3	Yes	Yes	PTHR42765	PTHR42765
P38278	Q9UUH2	Yes	No	PTHR21008	PTHR21008
Q07794	Q9Y7Y5	Yes	No	PTHR31571	PTHR31571
Q99287	Q9UTE0	Yes	Yes	PTHR45923	PTHR45923
P20436	Q92399	Yes	Yes	PTHR10917	PTHR10917
P40217	P79083	Yes	Yes	PTHR19877	PTHR19877
P40582	Q9P6M1	Yes	Yes	PTHR44051	PTHR43900
P0CX47	P0CT73	Yes	Yes	PTHR10744	PTHR10744
P47079	P78921	Yes	Yes	PTHR11353	PTHR11353
P25580	O94472	Yes	No	PTHR28533	PTHR28533
P54783	Q9HDX8	Yes	Yes	PTHR43762	PTHR43762
P07347	Q9UTI3	Yes	Yes	PTHR23091	PTHR23091
P46947	O94417	Yes	No	PTHR31809	PTHR31809
P20448	Q9UTP9	Yes	Yes	PTHR24031	PTHR24031
P39952	O43092	Yes	No	PTHR12428	PTHR12428
P38286	Q10245	Yes	Yes	PTHR43086	PTHR43086
Q06005	O36017	Yes	No	PTHR10993	PTHR10993
P17898	O13901	Yes	Yes	PTHR10414	PTHR10414
P43563	O74558	Yes	No	PTHR22599	PTHR22599
P53731	O14241	Yes	Yes	PTHR12058	PTHR12058
Q12354	O42881	Yes	Yes	PTHR10655	PTHR10655
P27825	P36581	Yes	Yes	PTHR11073	PTHR11073
P25453	O42634	Yes	Yes	PTHR22942	PTHR22942
P47025	Q9P7I3	Yes	No	PTHR19857	PTHR19855
P00445	P28758	Yes	Yes	PTHR10003	PTHR10003
Q12158	P30776	Yes	No	PTHR12585	PTHR12585
Q12242	Q10187	Yes	No	PTHR39597	PTHR39597
P38754	O94238	Yes	Yes	PTHR11127	PTHR11127
P40564	O59731	Yes	No	PTHR45006	PTHR44924
P40564	Q10209	Yes	No	PTHR45006	PTHR45006
P00427	Q9UTF6	Yes	No	PTHR14200	PTHR14200
P46951	O94441	Yes	No	PTHR23083	PTHR23083
Q06504	O74457	Yes	Yes	PTHR45910	PTHR45910
P32799	O74471	Yes	Yes	PTHR11504	PTHR11504
P32892	Q09903	Yes	Yes	PTHR24031	PTHR24031
P25369	P87308	Yes	Yes	PTHR47789	PTHR47789
P40856	O74511	Yes	No	PTHR12634	PTHR12634
Q06010	O14077	Yes	Yes	PTHR43690	PTHR43690
Q04013	P78763	Yes	Yes	PTHR46982	PTHR46982
P32485	Q09892	Yes	Yes	PTHR24055	PTHR24055
P25038	O59683	Yes	Yes	PTHR43381	PTHR43381
Q12306	O13351	Yes	No	PTHR10562	PTHR10562
P05319	P17478	Yes	No	PTHR21141	PTHR21141
P47119	Q9UU89	Yes	Yes	PTHR11067	PTHR11067
Q12447	Q9UT25	Yes	Yes	PTHR10908	PTHR10908
P36052	O14138	Yes	No	PTHR12049	PTHR12049
Q03957	O14098	Yes	No	PTHR24056	PTHR24056
P53039	O94348	Yes	Yes	PTHR21236	PTHR21236
P32458	P48008	Yes	Yes	PTHR18884	PTHR18884
P41735	O74826	Yes	Yes	PTHR11237	PTHR11237
P38262	O74845	Yes	No	PTHR22846	PTHR22846
P36113	Q9P3U4	Yes	Yes	PTHR11685	PTHR11685
P53318	Q9Y7Z9	Yes	Yes	PTHR43876	PTHR43876
P38203	O94408	Yes	Yes	PTHR13829	PTHR13829
Q04177	Q9HE11	Yes	Yes	PTHR44267	PTHR44267
P36090	O42907	Yes	No	PTHR28153	PTHR28153
P53173	Q9P6K6	Yes	Yes	PTHR12290	PTHR12290
Q03290	O94684	Yes	Yes	PTHR12683	PTHR12683
Q06245	O13705	Yes	No	PTHR12100	PTHR12100
P35178	Q9Y7M6	Yes	No		
Q01590	O13644	Yes	Yes	PTHR19957	PTHR19957
Q12207	O74333	Yes	No	PTHR28165	PTHR28165
P42951	Q9UT42	Yes	No	PTHR12865	PTHR12865
P19880	Q01663	Yes	No	PTHR40621	PTHR40621
P10127	Q09669	Yes	Yes	PTHR11496	PTHR11496
P35207	O59801	Yes	Yes	PTHR12131	PTHR12131
P48569	O13942	Yes	No	PTHR28062	PTHR28062
P04456	O74391	Yes	Yes	PTHR11620	PTHR11620
Q04217	Q9HDY4	Yes	Yes	PTHR18934	PTHR18934
P40164	Q9Y7J8	Yes	No	PTHR23318	PTHR23318
Q06407	O14014	Yes	No	PTHR23176	PTHR23176
Q05471	O13682	Yes	No	PTHR45685	PTHR45685
P53322	Q10097	Yes	Yes	PTHR43791	PTHR43791
P53323	Q9P7N1	Yes	Yes	PTHR12209	PTHR12209
P42938	Q9UUH3	Yes	Yes	PTHR10285	PTHR10285
P39722	O59781	Yes	Yes	PTHR24072	PTHR24072
Q99190	O94511	Yes	Yes	PTHR10556	PTHR10556
Q12505	P08092	Yes	No	PTHR24343	PTHR24343
P38041	O74653	Yes	No	PTHR22902	PTHR22902
P37838	O74400	Yes	Yes	PTHR48039	PTHR48024
P25342	Q09116	Yes	Yes	PTHR18884	PTHR18884
P32839	Q9P6Q3	Yes	Yes	PTHR23070	PTHR23070
P00410	P21534	Yes	Yes	PTHR22888	PTHR22888
Q12133	Q10259	Yes	No	PTHR12804	PTHR12804
P38771	O74734	Yes	No	PTHR20982	PTHR20982
P43557	Q10073	Yes	No	PTHR14360	PTHR14360
P53909	Q9P6I7	Yes	Yes	PTHR43114	PTHR43114
Q04638	Q9US46	Yes	Yes	PTHR11685	PTHR11685
P40074	O74327	Yes	Yes	PTHR22950	PTHR22950
Q06839	Q9Y7N9	Yes	No	PTHR47185	PTHR47185
Q12460	O94514	Yes	Yes	PTHR10894	PTHR10894
Q99297	Q9P3T7	Yes	Yes	PTHR45678	PTHR45678
P25346	O94342	Yes	Yes	PTHR24064	PTHR24064
Q99222	O94674	Yes	No	PTHR28245	PTHR28245
P34221	Q09173	Yes	No	PTHR13832	PTHR13832
Q03702	Q10423	Yes	No	PTHR28072	PTHR28072
Q12508	O59668	Yes	No	PTHR12170	PTHR12170
Q08647	O74343	Yes	Yes	PTHR13326	PTHR13326
Q02776	O13636	Yes	No	PTHR12210	PTHR12210
Q03653	O59817	Yes	No	PTHR47766	PTHR47766
P53078	Q09893	Yes	Yes	PTHR47438	PTHR47438
Q08096	Q09870	Yes	Yes	PTHR11096	PTHR11096
P06781	Q10133	Yes	Yes	PTHR24072	PTHR24072
P32319	O42930	Yes	Yes	PTHR12106	PTHR12106
P05375	O74827	Yes	Yes	PTHR15458	PTHR15458
Q06164	O14207	Yes	No	PTHR28122	PTHR28122
Q08645	O74742	Yes	Yes	PTHR11136	PTHR11136
P06778	P36592	Yes	No	PTHR12132	PTHR12132
P48527	O74890	Yes	Yes	PTHR11766	PTHR11766
P28000	Q09177	Yes	No	PTHR13946	PTHR13946
P40016	O42897	Yes	Yes	PTHR10758	PTHR10758
P38132	O75001	Yes	Yes	PTHR11630	PTHR11630
P38181	Q9URX8	Yes	Yes	PTHR10350	PTHR10350
P46682	O13939	Yes	No	PTHR11134	PTHR11134
P25343	Q9UUM7	Yes	Yes	PTHR47174	PTHR47174
P38207	P87175	Yes	Yes	PTHR22748	PTHR22748
Q03532	Q09916	Yes	Yes	PTHR24031	PTHR24031
P10622	P17476	Yes	No	PTHR45696	PTHR45696
