prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
Q7Z6V5	Q95QD6	Yes	Yes	PTHR11079	PTHR11079
Q9Y3Z3	Q09374	Yes	No	PTHR11373	PTHR11373
O76003	H2KZJ5	Yes	Yes	PTHR10293	PTHR10293
P19447	Q95PZ4	Yes	Yes	PTHR11274	PTHR11274
O60701	Q19905	Yes	Yes	PTHR11374	PTHR11374
P80192	A0A0K3AV08	Yes	No	PTHR44329	PTHR23257
Q96PR1	G5EFC3	Yes	Yes	PTHR11537	PTHR11537
Q9Y6W5	Q9XVK6	Yes	No	PTHR12902	PTHR12902
Q96T49	Q95ZS1	Yes	No	PTHR24179	PTHR24179
Q9H6Q4	Q9N392	Yes	Yes	PTHR11615	PTHR11615
Q9Y365	O18155	Yes	Yes	PTHR19308	PTHR19308
O14929	Q21484	Yes	Yes	PTHR12046	PTHR12046
O95490	G5ECX0	Yes	No	PTHR12011	PTHR12011
Q96HY6	P34623	Yes	No	PTHR48176	PTHR48176
Q9P055	G5EBX4	Yes	Yes	PTHR12740	PTHR12740
Q12996	Q19866	Yes	Yes	PTHR19980	PTHR19980
Q969Q6	O02217	Yes	No	PTHR12085	PTHR12085
P26374	Q9BKQ5	Yes	No	PTHR11787	PTHR11787
Q9Y2M5	O61795	Yes	Yes	PTHR24412	PTHR24412
Q9UNP9	Q9U2S6	Yes	Yes	PTHR11071	PTHR11071
P62280	Q20206	Yes	Yes	PTHR10744	PTHR10744
Q5BJD5	O62126	Yes	Yes	PTHR43220	PTHR43220
Q96BR5	Q23450	Yes	Yes	PTHR13891	PTHR13891
P26572	Q11068	Yes	Yes	PTHR10468	PTHR10468
Q9NWL6	Q21555	Yes	Yes	PTHR45937	PTHR45937
A6NLP5	Q20683	Yes	Yes	PTHR21405	PTHR21405
Q8IV36	G5EG65	Yes	Yes	PTHR21575	PTHR21575
Q9UNL2	Q95XS1	Yes	Yes	PTHR13399	PTHR13399
Q8N4W6	Q94421	Yes	No	PTHR44733	PTHR44733
Q9NXJ5	P90933	Yes	Yes	PTHR23402	PTHR23402
Q9Y2Q3	Q09652	Yes	Yes	PTHR42943	PTHR42943
P21953	Q93619	Yes	Yes	PTHR42980	PTHR42980
P55010	Q22918	Yes	Yes	PTHR23001	PTHR23001
Q5T1A1	Q17461	Yes	Yes	PTHR21041	PTHR21041
Q8N9N8	Q23646	Yes	No	PTHR21641	PTHR21641
Q9C0D3	P21541	Yes	Yes	PTHR12904	PTHR12904
P61978	P91277	Yes	No	PTHR10288	PTHR10288
P11310	Q21243	Yes	No	PTHR48083	PTHR48083
P11310	Q22347	Yes	Yes	PTHR48083	PTHR48083
P50750	Q9TVL3	Yes	Yes	PTHR24056	PTHR24056
Q9Y5V0	G4S035	Yes	No	PTHR21213	PTHR21213
Q6YHU6	W6RTG0	Yes	No	PTHR14387	PTHR14387
Q96CD2	P91988	Yes	Yes	PTHR14359	PTHR14359
P26378	Q20084	Yes	No	PTHR10352	PTHR24012
P62330	Q9U2S4	Yes	Yes	PTHR11711	PTHR11711
P60059	Q19967	Yes	Yes	PTHR12309	PTHR12309
Q8IVH4	Q22111	Yes	Yes	PTHR23408	PTHR23408
Q96SU4	O01686	Yes	Yes	PTHR10972	PTHR10972
Q14165	Q95QG1	Yes	Yes	PTHR13460	PTHR13460
P62241	P48156	Yes	Yes	PTHR10394	PTHR10394
Q5JS54	Q9TYS7	Yes	No	PTHR33559	
P48549	A0A1C3NSN6	Yes	No	PTHR11767	PTHR11767
Q9BTY2	P49713	Yes	No	PTHR10030	PTHR10030
Q99471	Q21993	Yes	Yes	PTHR12674	PTHR12674
Q9P013	O45766	Yes	Yes	PTHR12718	PTHR12718
O43660	G5EEL2	Yes	Yes	PTHR19923	PTHR19923
O14733	Q21307	Yes	No	PTHR48013	PTHR48013
Q8IZF0	G5EDM1	Yes	No	PTHR46141	PTHR46141
Q9UBB4	Q9U2M9	Yes	No	PTHR13255	
O15457	Q23405	Yes	Yes	PTHR11361	PTHR11361
Q9UKT6	Q21112	Yes	No	PTHR16134	PTHR20872
O15269	P91079	Yes	Yes	PTHR13693	PTHR13693
P62820	Q9UAQ6	Yes	Yes	PTHR24073	PTHR24073
Q8IWL3	Q21324	Yes	Yes	PTHR14021	PTHR14021
Q9UBR1	Q19437	Yes	Yes	PTHR43674	PTHR43674
Q15126	I2HAD9	Yes	Yes	PTHR13101	PTHR13101
Q7Z4L5	Q20255	Yes	Yes	PTHR14699	PTHR14699
Q53EU6	Q9N5S8	Yes	No	PTHR23063	PTHR23063
P48507	A9CZN9	Yes	Yes	PTHR13295	PTHR13295
P49914	Q9XWE6	Yes	Yes	PTHR23407	PTHR23407
Q9BSV6	Q8MQ07	Yes	No	PTHR13070	PTHR13070
P40261	P34254	Yes	Yes	PTHR10867	PTHR10867
Q96FG2	Q09292	Yes	No	PTHR12771	PTHR12771
Q96KC2	P34212	Yes	Yes	PTHR11711	PTHR11711
P30085	O17622	Yes	No	PTHR23359	PTHR23359
Q5VTY9	G5EFT7	Yes	Yes	PTHR13285	PTHR13285
P55318	Q17381	Yes	No	PTHR11829	PTHR11829
Q9P253	Q23194	Yes	Yes	PTHR23323	PTHR23323
Q14690	Q18038	Yes	No	PTHR23270	PTHR23270
O94806	O45818	Yes	Yes	PTHR22968	PTHR22968
P49368	Q9N4J8	Yes	Yes	PTHR11353	PTHR11353
Q969M1	Q18090	Yes	No	PTHR10802	PTHR10802
P54725	Q23451	Yes	No	PTHR10621	PTHR10621
Q9UGC6	P49808	Yes	No	PTHR10845	PTHR10845
Q07666	Q17339	Yes	No	PTHR11208	PTHR11208
P49447	P34465	Yes	Yes	PTHR10106	PTHR10106
Q9NXW9	Q8MNT9	Yes	Yes	PTHR12463	PTHR12463
Q96MV8	Q8I0G4	Yes	No	PTHR22883	PTHR22883
Q86XK2	Q94251	Yes	Yes	PTHR22990	PTHR22990
Q9ULJ6	Q21970	Yes	No	PTHR10782	PTHR10782
Q9UG01	Q22830	Yes	Yes	PTHR15722	PTHR15722
O43290	O01524	Yes	No	PTHR14152	PTHR14152
P48742	P20154	Yes	No	PTHR24208	PTHR24208
Q8IYL2	Q45EK7	Yes	No	PTHR21210	PTHR21210
Q9H1N7	Q20787	Yes	Yes	PTHR10778	PTHR10778
Q9Y6Y0	Q21854	Yes	Yes	PTHR24412	PTHR24412
O95819	Q23356	Yes	No	PTHR48015	PTHR48015
O95571	O17636	Yes	Yes	PTHR43084	PTHR43084
P18505	O18276	Yes	No	PTHR18945	PTHR18945
Q6ZNW5	Q5ZR76	Yes	No	PTHR20884	PTHR20884
Q8N201	O01483	Yes	No	PTHR21224	PTHR21224
Q16572	P34711	Yes	Yes	PTHR23506	PTHR23506
O95406	Q22361	Yes	Yes	PTHR12290	PTHR12290
O95861	Q23493	Yes	Yes	PTHR43028	PTHR43028
Q9BQ95	Q9N580	Yes	Yes	PTHR13113	PTHR13113
Q9NZC7	O45680	Yes	No	PTHR24320	PTHR24320
O15068	H2KYI7	Yes	Yes	PTHR22826	PTHR22826
Q7Z3U7	Q19338	Yes	Yes	PTHR10663	PTHR10663
P30533	G5EF26	Yes	No	PTHR16560	PTHR16560
P46199	Q20447	Yes	Yes	PTHR43381	PTHR43381
Q8N2K0	Q965S2	Yes	Yes	PTHR12277	PTHR12277
Q9NQ29	Q09217	Yes	Yes	PTHR12375	PTHR12375
P50583	Q9U2M7	Yes	Yes	PTHR21340	PTHR21340
P40925	Q9UAV5	Yes	Yes	PTHR23382	PTHR23382
Q6ICL3	Q9U1Q8	Yes	No	PTHR17985	PTHR17985
Q86W33	Q18936	Yes	No	PTHR15876	PTHR15876
O60306	Q9U1Q7	Yes	Yes	PTHR10887	PTHR10887
Q96CM8	Q9UAV8	Yes	Yes	PTHR43201	PTHR43201
A8MWY0	Q9NA40	Yes	Yes	PTHR22727	PTHR22727
O75460	Q09499	Yes	No	PTHR13954	PTHR13954
Q8WWT9	P46556	Yes	Yes	PTHR10283	PTHR10283
Q92544	B3WFW5	Yes	Yes	PTHR10766	PTHR10766
P08579	Q21323	Yes	Yes	PTHR10501	PTHR10501
Q9Y5B0	Q95QG8	Yes	No	PTHR23081	PTHR23081
P50542	Q18426	Yes	Yes	PTHR10130	PTHR10130
Q6UWP7	O16526	Yes	Yes	PTHR10983	PTHR10983
Q08257	O45496	Yes	Yes	PTHR44154	PTHR44154
Q9NR46	Q20005	Yes	No	PTHR14167	PTHR14167
O14656	Q9XXG5	Yes	Yes	PTHR10760	PTHR10760
O94905	A3QMC6	Yes	Yes	PTHR15351	PTHR15351
Q99807	P48376	Yes	Yes	PTHR11237	PTHR11237
Q9Y6A4	Q86D25	Yes	Yes	PTHR12458	PTHR12458
P48431	Q21305	Yes	No	PTHR10270	PTHR10270
Q13610	Q9NAQ2	Yes	Yes	PTHR14091	PTHR14091
P63098	G5EDN6	Yes	Yes	PTHR45942	PTHR45942
O95336	O18229	Yes	Yes	PTHR11054	PTHR11054
Q9NYN1	A4UZ34	Yes	No	PTHR24070	PTHR45704
O75907	Q9NCE1	Yes	Yes	PTHR10408	PTHR10408
P58546	Q18587	Yes	Yes	PTHR24189	PTHR24189
Q9NPF4	Q9BL28	Yes	Yes	PTHR11735	PTHR11735
Q12887	K8ES01	Yes	No	PTHR43448	PTHR43448
Q8N6N6	G5EE42	Yes	No	PTHR31435	PTHR31435
Q8NHH1	H2KZM9	Yes	No	PTHR12241	PTHR12241
Q16644	Q965G5	Yes	Yes	PTHR24349	PTHR24349
Q8N9H8	P34607	Yes	Yes	PTHR47765	PTHR13620
P35754	Q9N456	Yes	Yes	PTHR46185	PTHR46185
O15371	P30642	Yes	Yes	PTHR12399	PTHR12399
Q9Y5L0	A0A3P6NNQ0	Yes	Yes	PTHR12363	PTHR12363
P11142	P09446	Yes	Yes	PTHR19375	PTHR19375
Q9NVP1	O61815	Yes	No	PTHR24031	PTHR24031
Q96IU4	Q9N366	Yes	Yes	PTHR46197	PTHR46197
P54105	G5EG22	Yes	No	PTHR21399	PTHR21399
O60784	Q95QX5	Yes	No	PTHR13856	PTHR13856
P55036	O61742	Yes	Yes	PTHR10223	PTHR10223
Q13795	Q9N3C8	Yes	Yes	PTHR45909	PTHR45909
Q14582	G5EG44	Yes	No	PTHR11969	PTHR11969
Q15029	Q23463	Yes	Yes	PTHR42908	PTHR42908
Q9UBS4	Q8MPX3	Yes	Yes	PTHR44298	PTHR44298
P55157	G5ECG7	Yes	No	PTHR13024	PTHR13024
Q96EY9	Q9NAH8	Yes	No	PTHR11079	PTHR11079
P54920	Q18921	Yes	No	PTHR13768	PTHR13768
Q9Y5P4	Q93569	Yes	Yes	PTHR10219	PTHR19308
P40426	P41779	Yes	No	PTHR11850	PTHR11850
Q86SK9	G5EGN2	Yes	No	PTHR11351	PTHR11351
Q9BTV7	A0A078BPD7	Yes	No	PTHR22896	PTHR22896
O14561	Q9U241	Yes	Yes	PTHR20863	PTHR20863
P27544	Q9XWE9	Yes	No	PTHR12560	PTHR12560
Q2KHT3	P46578	Yes	No	PTHR21481	PTHR21481
Q96N67	Q20487	Yes	No	PTHR23317	PTHR23317
Q15406	Q9U2R6	Yes	No	PTHR48092	PTHR24083
Q9Y2P8	Q23400	Yes	Yes	PTHR11096	PTHR11096
Q9HC38	Q09253	Yes	Yes	PTHR46466	PTHR46466
P55145	Q9N3B0	Yes	Yes	PTHR12990	PTHR12990
Q8TF01	Q9U252	Yes	No	PTHR31518	PTHR31518
Q09028	P90916	Yes	Yes	PTHR22850	PTHR22850
O14828	G5EED5	Yes	No	PTHR10687	PTHR10687
Q9NP97	Q22752	Yes	Yes	PTHR10779	PTHR10779
Q9Y6I3	Q9BI71	Yes	Yes	PTHR12276	PTHR12276
Q99848	Q09958	Yes	No	PTHR13028	PTHR13028
Q00535	G5ECH7	Yes	Yes	PTHR24056	PTHR24056
Q92994	A0A131MCT5	Yes	No	PTHR11618	PTHR11618
O00231	Q20938	Yes	Yes	PTHR10678	PTHR10678
P56556	O18236	Yes	Yes	PTHR12964	PTHR12964
Q96QE2	Q21455	Yes	Yes	PTHR48020	PTHR48020
Q9H5Z1	Q9BKQ8	Yes	Yes	PTHR18934	PTHR18934
Q4G176	O16481	Yes	Yes	PTHR24096	PTHR43201
Q3MHD2	A0A486WUL5	Yes	Yes	PTHR13542	PTHR13542
Q92889	G5EBZ1	Yes	Yes	PTHR10150	PTHR10150
Q9H3H5	Q9U1Z2	Yes	Yes	PTHR10571	PTHR10571
Q6P4Q7	A3QM97	Yes	Yes	PTHR12064	PTHR12064
Q9BXJ8	O76687	Yes	No	PTHR21433	PTHR21433
Q9NSN8	Q5WRR6	Yes	Yes	PTHR10554	PTHR10554
P40429	Q27389	Yes	Yes	PTHR11545	PTHR11545
P51530	Q9U3F2	Yes	Yes	PTHR10887	PTHR10887
O95391	Q21278	Yes	No	PTHR12942	PTHR12942
Q15024	G5EDS8	Yes	Yes	PTHR11097	PTHR11097
O43242	Q04908	Yes	Yes	PTHR10758	PTHR10758
P55060	Q965V4	Yes	Yes	PTHR10997	PTHR10997
Q9BQC3	Q09454	Yes	Yes	PTHR10762	PTHR10762
Q9H9T3	Q23651	Yes	Yes	PTHR11135	PTHR11135
P35268	P52819	Yes	No	PTHR10064	PTHR10064
Q13641	Q93177	Yes	No	PTHR24364	PTHR24364
Q8N806	Q22662	Yes	No	PTHR13513	PTHR13513
Q96T66	P91851	Yes	Yes	PTHR12039	PTHR12039
Q8WVM0	P91424	Yes	Yes	PTHR11727	PTHR11727
Q8WZ82	Q18169	Yes	Yes	PTHR48070	PTHR48070
Q9HCB6	Q19305	Yes	Yes	PTHR11311	PTHR11311
O75954	Q9XVI4	Yes	No	PTHR19282	PTHR19282
A0A1B0GTH9	Q565C3	Yes	No		PTHR13555
Q96PE7	G5EEG4	Yes	No	PTHR43048	PTHR43048
Q7Z7E8	Q93571	Yes	No	PTHR24068	PTHR24068
O00116	O45218	Yes	Yes	PTHR46568	PTHR46568
Q9NQ89	A0A486WVH5	Yes	Yes	PTHR16525	PTHR16525
Q9Y291	Q19685	Yes	No	PTHR13362	PTHR13362
Q9UM54	Q9TZI9	Yes	Yes	PTHR13140	PTHR13140
O43513	Q95Q17	Yes	No	PTHR15498	PTHR21428
Q75QN2	H2KML7	Yes	No	PTHR13350	PTHR13350
Q9NWV4	Q9BI88	Yes	Yes	PTHR12857	PTHR12857
Q9HC98	G5EFM9	Yes	No	PTHR43289	PTHR43289
P58872	Q19821	Yes	No	PTHR45840	PTHR45840
Q7Z4W1	Q21929	Yes	Yes	PTHR44252	PTHR44252
Q5NDL2	Q9XTX0	Yes	Yes	PTHR20961	PTHR20961
O95232	Q8ITY5	Yes	No	PTHR12375	PTHR12375
P18146	Q18250	Yes	No	PTHR23235	PTHR23235
Q16878	Q20893	Yes	Yes	PTHR12918	PTHR12918
P61758	O18054	Yes	Yes	PTHR12409	PTHR12409
Q6P1J9	Q9N5U5	Yes	Yes	PTHR12466	PTHR12466
Q9H5U6	O62214	Yes	Yes	PTHR13493	PTHR13493
O43681	P30632	Yes	Yes	PTHR10803	PTHR10803
Q96GQ7	Q95XM9	Yes	No	PTHR24031	PTHR24031
Q8N4F7	Q09251	Yes	No	PTHR13407	PTHR13407
Q8TDX5	Q8T8B9	Yes	Yes	PTHR21240	PTHR21240
P62263	P48150	Yes	Yes	PTHR11759	PTHR11759
Q5TC82	O45962	Yes	No	PTHR13139	PTHR13139
P51659	Q21481	Yes	No	PTHR13078	PTHR45024
Q9Y6N5	J7SF87	Yes	Yes	PTHR10632	PTHR10632
O43396	G5EES9	Yes	Yes	PTHR46115	PTHR46115
P62277	P51404	Yes	Yes	PTHR11885	PTHR11885
O15440	G5EE72	Yes	Yes	PTHR24223	PTHR24223
Q9BXF9	Q21641	Yes	No	PTHR19960	PTHR19960
P51946	Q9N4U0	Yes	No	PTHR10026	
O75436	O01258	Yes	No	PTHR12233	PTHR12233
P36957	O45148	Yes	No	PTHR43416	PTHR43416
Q99798	P34455	Yes	Yes	PTHR43160	PTHR43160
Q9UI40	P90858	Yes	Yes	PTHR10846	PTHR10846
P07900	Q18688	Yes	Yes	PTHR11528	PTHR11528
P49459	P52478	Yes	Yes	PTHR24067	PTHR24067
P62829	P48158	Yes	Yes	PTHR11761	PTHR11761
Q05048	Q19864	Yes	Yes	PTHR44133	PTHR44133
O14772	Q0PDK5	Yes	No	PTHR15045	PTHR15045
Q86TV6	H2KYB6	Yes	Yes	PTHR23083	PTHR23083
Q8NBZ7	G5EF65	Yes	No	PTHR43078	PTHR43078
O75439	Q23295	Yes	Yes	PTHR11851	PTHR11851
P68363	P91910	Yes	Yes	PTHR11588	PTHR11588
Q9Y512	P46576	Yes	Yes	PTHR12815	PTHR12815
Q8N815	Q9BL45	Yes	No	PTHR21615	PTHR21615
Q9UBF6	P91404	Yes	Yes	PTHR11210	PTHR11210
P63272	Q9TZ93	Yes	Yes	PTHR12882	PTHR12882
O43772	Q27257	Yes	Yes	PTHR45624	PTHR45624
P15313	Q19626	Yes	No	PTHR43389	PTHR43389
P37108	O16927	Yes	No	PTHR12013	PTHR12013
Q66K74	A9UJN7	Yes	No	PTHR13843	PTHR13843
O00750	G5EDY0	Yes	No	PTHR10048	PTHR10048
P50991	P47208	Yes	Yes	PTHR11353	PTHR11353
P49207	A3QMC5	Yes	Yes	PTHR46595	PTHR10759
O75431	P34599	Yes	Yes	PTHR12289	PTHR12289
Q9BQK8	Q9XXT5	Yes	No	PTHR12181	PTHR12181
Q8N4L1	Q23387	Yes	No	PTHR31893	PTHR31893
Q7RTS5	G5EDX5	Yes	No	PTHR21522	PTHR21522
O00462	Q93324	Yes	Yes	PTHR43730	PTHR43730
Q6P9B9	Q9U267	Yes	No	PTHR31697	PTHR31697
Q70Z53	B5BM26	Yes	Yes	PTHR11567	PTHR11567
Q99447	X5LPX5	Yes	Yes	PTHR45780	PTHR45780
P04406	P17329	Yes	Yes	PTHR10836	PTHR10836
Q9BXS9	O45016	Yes	No	PTHR11814	PTHR11814
Q9Y259	Q22942	Yes	Yes	PTHR22603	PTHR22603
Q09328	Q9NDH7	Yes	Yes	PTHR15075	PTHR15075
P46777	P49405	Yes	Yes	PTHR23410	PTHR23410
P49642	P34471	Yes	Yes	PTHR10536	PTHR10536
Q96S44	B5WWL2	Yes	Yes	PTHR12209	PTHR12209
O76050	Q7JP67	Yes	No	PTHR12429	PTHR12429
Q6XQN6	Q95XX1	Yes	Yes	PTHR11098	PTHR11098
O95436	Q23530	Yes	No	PTHR10010	PTHR10010
Q7Z7L7	Q2WF59	Yes	No	PTHR12904	PTHR12904
Q15546	H2KZF3	Yes	Yes	PTHR20855	PTHR20855
Q6PCB0	Q21540	Yes	No	PTHR24020	PTHR22907
Q96JJ7	Q9N4L6	Yes	Yes	PTHR46426	PTHR46426
P49023	Q09476	Yes	No	PTHR24216	PTHR24216
Q8TB96	P30639	Yes	Yes	PTHR13412	PTHR13412
P24278	Q09534	Yes	No	PTHR24399	PTHR24408
Q92696	Q9TYY0	Yes	Yes	PTHR11129	PTHR11129
Q5VW32	Q22885	Yes	Yes	PTHR23032	PTHR23032
Q9BTC8	O61907	Yes	No	PTHR10865	PTHR10865
Q13554	O62305	Yes	No	PTHR24347	PTHR24347
Q96HU1	Q94222	Yes	Yes	PTHR22957	PTHR22957
O60216	Q19325	Yes	No	PTHR12585	PTHR12585
Q9UJX6	P34514	Yes	No	PTHR45957	PTHR45957
P30038	G5EC31	Yes	Yes	PTHR14516	PTHR42862
Q9Y4G8	G5EDB9	Yes	No	PTHR23113	PTHR23113
Q9NPE3	Q9XVR8	Yes	Yes	PTHR13305	PTHR13305
P34981	Q95YD7	Yes	Yes	PTHR46061	PTHR46061
O14647	O17909	Yes	No	PTHR45623	PTHR45623
P55884	Q9XWI6	Yes	Yes	PTHR14068	PTHR14068
Q96PY5	Q9BL72	Yes	No	PTHR45857	
P28072	Q966I8	Yes	Yes	PTHR11599	PTHR11599
P52815	O18180	Yes	No	PTHR45987	PTHR45987
Q9BW91	Q09297	Yes	Yes	PTHR13030	PTHR13030
O15145	Q9XWV3	Yes	Yes	PTHR12391	PTHR12391
P18077	P49180	Yes	Yes	PTHR10902	PTHR10902
Q13177	Q17850	Yes	No	PTHR48015	PTHR48015
P14625	Q22235	Yes	Yes	PTHR11528	PTHR11528
Q96F25	U4PE03	Yes	Yes	PTHR12154	PTHR12154
Q9H7X7	Q9XUC2	Yes	Yes	PTHR24073	PTHR24073
O43156	Q19378	Yes	No	PTHR18460	PTHR18460
P98198	U4PBV8	Yes	Yes	PTHR24092	PTHR24092
Q9H477	Q19133	Yes	Yes	PTHR10584	PTHR10584
Q13200	Q9GZH5	Yes	Yes	PTHR10943	PTHR10943
O75838	Q93640	Yes	Yes	PTHR45791	PTHR45791
Q8WUX9	Q22718	Yes	Yes	PTHR22761	PTHR22761
O15259	O17972	Yes	No	PTHR15176	PTHR15176
O15530	Q9Y1J3	Yes	Yes	PTHR24356	PTHR24356
Q9NQZ7	Q21815	Yes	No	PTHR11782	PTHR11782
Q8NBJ5	Q18989	Yes	Yes	PTHR10730	PTHR10730
Q8N6R1	Q8MXH3	Yes	No	PTHR15601	PTHR15601
Q8IW45	P32740	Yes	Yes	PTHR12592	PTHR12592
P61599	Q965S3	Yes	Yes	PTHR45910	PTHR45910
P49327	P91871	Yes	Yes	PTHR43775	PTHR43775
Q15678	P28191	Yes	No	PTHR45706	PTHR45706
P62857	Q95Y04	Yes	Yes	PTHR10769	PTHR10769
O75936	Q19000	Yes	Yes	PTHR10696	PTHR10696
P27701	Q19983	Yes	Yes	PTHR19282	PTHR19282
Q00610	P34574	Yes	Yes	PTHR10292	PTHR10292
P50613	G5EFV5	Yes	Yes	PTHR24056	PTHR24056
Q96JX3	G5ECN2	Yes	No	PTHR48182	
O14775	Q20636	Yes	Yes	PTHR19850	PTHR19850
Q96RV3	G4RT15	Yes	No	PTHR12372	PTHR12372
Q99633	O45431	Yes	Yes	PTHR13007	PTHR13007
Q8NCC3	Q21515	Yes	Yes	PTHR11440	PTHR11440
P11177	O44451	Yes	Yes	PTHR11624	PTHR11624
P55769	Q21568	Yes	Yes	PTHR23105	PTHR23105
Q9UJ83	Q17474	Yes	Yes	PTHR43710	PTHR43710
P32745	O62403	Yes	No	PTHR24229	PTHR10489
Q9Y3A2	Q09462	Yes	Yes	PTHR12838	PTHR12838
Q9HAF1	Q8WQC3	Yes	No	PTHR13476	PTHR13476
Q9NWZ3	G5ECP4	Yes	No	PTHR24419	PTHR24419
P13637	P90735	Yes	Yes	PTHR43294	PTHR43294
Q9Y5B9	Q9N5R9	Yes	Yes	PTHR13980	PTHR13980
Q15047	P34544	Yes	No	PTHR46024	PTHR46024
P03915	P24896	Yes	No	PTHR42829	PTHR42829
Q16181	Q9U334	Yes	Yes	PTHR18884	PTHR18884
O95872	Q09655	Yes	No	PTHR20923	PTHR20923
P36405	O45379	Yes	Yes	PTHR45697	PTHR45697
Q5T2R2	P91093	Yes	No	PTHR12001	PTHR12001
Q562E7	Q10122	Yes	No	PTHR44662	PTHR46866
Q99766	O16314	Yes	Yes	PTHR13382	
Q00325	P40614	Yes	Yes	PTHR45671	PTHR45671
P06733	Q27527	Yes	Yes	PTHR11902	PTHR11902
Q9NTJ3	Q20060	Yes	No	PTHR43939	PTHR18937
O00303	Q18967	Yes	No	PTHR10540	PTHR10540
P48426	Q9BL73	Yes	No	PTHR23086	PTHR23086
Q00537	Q8I7M8	Yes	No	PTHR24056	PTHR24056
Q8TDG4	H2KY86	Yes	No	PTHR47961	PTHR47961
Q8N8N7	Q0G840	Yes	Yes	PTHR43205	PTHR43205
Q92521	G5EDN2	Yes	Yes	PTHR22760	PTHR22760
P61224	Q18246	Yes	Yes	PTHR24070	PTHR24070
O00400	Q22816	Yes	Yes	PTHR12778	PTHR12778
Q15906	Q93230	Yes	No	PTHR13275	PTHR13275
Q8NI36	O62477	Yes	Yes	PTHR22840	PTHR22840
O15042	Q95YF1	Yes	No	PTHR23140	PTHR23140
Q9NP58	G5EFD4	Yes	No	PTHR24221	PTHR24221
Q5SRE7	Q9NAM7	Yes	Yes	PTHR20883	PTHR20883
Q8WTU0	Q17569	Yes	No	PTHR12917	PTHR12917
Q9Y237	Q9NAF9	Yes	Yes	PTHR45995	PTHR45995
P12956	Q9U2D2	Yes	Yes	PTHR12604	PTHR12604
Q6NVV7	A0A1X7RBQ6	Yes	No	PTHR31849	PTHR31849
P11172	G5EDZ2	Yes	Yes	PTHR19278	PTHR19278
Q6DN12	E9P851	Yes	No	PTHR45911	PTHR45911
P53618	Q9TYL9	Yes	Yes	PTHR10635	PTHR10635
Q9BVG8	P45962	Yes	No	PTHR47972	PTHR47972
Q9H8P0	Q17428	Yes	Yes	PTHR14624	PTHR14624
P38919	O44781	Yes	Yes	PTHR47958	PTHR47958
Q9ULX3	Q9N3D3	Yes	No	PTHR12814	PTHR12814
P08559	P52899	Yes	Yes	PTHR11516	PTHR11516
Q6ZVD8	Q09564	Yes	No	PTHR45752	PTHR45752
Q9Y2D4	Q18286	Yes	Yes	PTHR12702	PTHR12702
Q8N4Q1	Q19342	Yes	No	PTHR21622	PTHR21622
Q96F07	O44518	Yes	No	PTHR12195	PTHR12195
Q86WA6	Q9TZ58	Yes	Yes	PTHR46331	PTHR46331
Q9H977	Q20197	Yes	Yes	PTHR13720	
Q5T280	Q10950	Yes	Yes	PTHR12150	PTHR12150
P46527	G5EEJ2	Yes	No	PTHR10265	PTHR10265
P51970	Q9BL03	Yes	No	PTHR13344	PTHR13344
Q9HCM2	U4PRY7	Yes	Yes	PTHR22625	PTHR22625
Q9UPR0	Q8IA75	Yes	Yes	PTHR10336	PTHR10336
Q96G46	Q9TYN2	Yes	Yes	PTHR45846	PTHR45846
Q96GW9	B3KYC0	Yes	Yes	PTHR43326	PTHR43326
P83881	P48166	Yes	No	PTHR10369	PTHR10369
Q15560	P52652	Yes	No	PTHR11477	PTHR11477
O43505	G5EGF3	Yes	No	PTHR46420	PTHR47411
P55199	Q9N554	Yes	No	PTHR23288	PTHR23288
P15735	Q9N3L4	Yes	Yes	PTHR24347	PTHR24347
Q9NWY4	O62291	Yes	Yes	PTHR13386	PTHR13386
Q9NWH9	O62203	Yes	No	PTHR15683	PTHR15683
Q0JRZ9	Q9TXS0	Yes	No	PTHR23065	PTHR23065
Q9NRH2	G5EFV2	Yes	No	PTHR24343	PTHR24343
Q13107	V6CJY2	Yes	No	PTHR21646	PTHR21646
Q99442	Q18093	Yes	No	PTHR12443	PTHR12443
P63167	Q22799	Yes	No	PTHR11886	PTHR11886
Q8IXI2	Q94263	Yes	Yes	PTHR24072	PTHR24072
P48728	Q22968	Yes	Yes	PTHR43757	PTHR43757
Q15046	Q22099	Yes	Yes	PTHR42918	PTHR42918
Q96EE3	O45933	Yes	Yes	PTHR11024	PTHR11024
Q8WYQ3	Q09254	Yes	No	PTHR13523	PTHR13523
Q16134	Q11190	Yes	Yes	PTHR10617	PTHR10617
Q07866	P46822	Yes	Yes	PTHR45783	PTHR45783
Q96DH6	G5EFS2	Yes	No	PTHR48032	PTHR48032
Q96E11	P91478	Yes	No	PTHR20982	PTHR20982
O43504	O17268	Yes	Yes	PTHR13342	PTHR13342
Q96DR7	Q965J0	Yes	No	PTHR12845	PTHR12845
Q9HAS3	A0A131MBV2	Yes	Yes	PTHR10590	PTHR10590
Q8WVM8	Q20364	Yes	Yes	PTHR11679	PTHR11679
Q9Y3P9	H2KZZ6	Yes	Yes	PTHR47219	PTHR47219
Q9H7L9	Q19805	Yes	No	PTHR21964	
Q99595	O44477	Yes	No	PTHR10485	PTHR10485
P09884	C7IVS4	Yes	Yes	PTHR45861	PTHR45861
